Assembly_ID	Assembly_Name	BGC_Count	BGC_Sum	Genome_Size	BGC_Genome_Prop	Terpene_Prop	Metallophore_Prop	NRPS_Prop	PKS_Prop
GCA_003706095	Ogataea_trehaloabstinens_GCA_003706095	4	145149	11245592	0.012907190657459384	0.75	0.0	0.25	0.0
GCA_001179705	Baeospora_myosura_GCA_001179705	38	481718	45463125	0.01059579604349679	0.42105263157894735	0.10526315789473684	0.2894736842105263	0.07894736842105263
GCA_002798055	Coniochaeta_hoffmannii_GCA_002798055	32	1484337	30791717	0.04820572363665203	0.21875	0.03125	0.21875	0.375
GCA_000963775	Clonostachys_rosea_GCA_000963775	65	4203312	54564997	0.07703312070190346	0.09230769230769231	0.015384615384615385	0.47692307692307695	0.47692307692307695
GCA_025526995	Powellomyces_hirtus_GCA_025526995	11	586050	29428253	0.019914535871361442	0.36363636363636365	0.18181818181818182	0.6363636363636364	0.0
GCA_000812885	Lanzia_echinophila_GCA_000812885	76	1095262	39274390	0.027887435043548736	0.039473684210526314	0.0	0.2894736842105263	0.23684210526315788
GCA_003706805	Trigonopsis_vinaria_GCA_003706805	5	296322	11206332	0.026442372044661894	0.4	0.2	0.4	0.0
GCA_002102555	Catenaria_anguillulae_PL171_GCA_002102555	7	202967	41337528	0.004909993650321809	0.42857142857142855	0.42857142857142855	0.14285714285714285	0.0
GCA_900536445	Hymenoscyphus_occultus_GCA_900536445	73	4001601	57164173	0.07000190486443318	0.0958904109589041	0.0136986301369863	0.3150684931506849	0.3561643835616438
GCA_003013795	Elsinoe_australis_GCA_003013795	25	1562526	23210997	0.06731834914286534	0.24	0.04	0.52	0.2
GCA_025201865	Ramicandelaber_brevisporus_GCA_025201865	4	111132	22015078	0.00504799483335921	0.5	0.25	0.25	0.0
GCA_001956345	Ramalina_peruviana_GCA_001956345	50	1929509	26808612	0.07197347628441189	0.04	0.02	0.32	0.5
GCA_025765615	Zopfochytrium_polystomum_GCA_025765615	17	938506	81192468	0.011559027864505855	0.23529411764705882	0.0	0.5882352941176471	0.11764705882352941
GCA_001638985	Phycomyces_blakesleeanus_NRRL_1555_-__GCA_001638985	10	385114	53368560	0.007216121251913112	0.7	0.1	0.2	0.0
GCA_027604405	Kappamyces_sp._JEL0680_GCA_027604405	3	28829	13227990	0.002179393845928217	0.3333333333333333	0.0	0.6666666666666666	0.0
GCA_000313485	Wickerhamomyces_ciferrii_GCA_000313485	3	113671	15885344	0.0071557153562428364	0.6666666666666666	0.0	0.3333333333333333	0.0
GCA_027596075	Rhizophlyctis_rosea_GCA_027596075	14	487318	48126640	0.010125743247398946	0.42857142857142855	0.0	0.42857142857142855	0.07142857142857142
GCA_004155245	Ramularia_coccinea_GCA_004155245	40	2926567	32739296	0.08939004064106937	0.225	0.05	0.525	0.4
GCA_027596135	Rhizophlyctis_rosea_GCA_027596135	10	198886	38858396	0.005118224643137612	0.4	0.0	0.4	0.0
GCA_025349905	Blastocladiella_britannica_GCA_025349905	6	101913	19020768	0.005357985545063165	0.5	0.3333333333333333	0.16666666666666666	0.0
GCA_027604745	Chytriomyces_hyalinus_GCA_027604745	11	312302	29545400	0.010570241052752713	0.36363636363636365	0.0	0.6363636363636364	0.09090909090909091
GCA_000001215	Drosophila_melanogaster_GCA_000001215	3	182201	142470512	0.0012788681492209419	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333
GCA_000400465	Wallemia_ichthyophaga_EXF-994_GCA_000400465	8	376695	9624672	0.03913847661509919	0.375	0.0	0.625	0.0
GCA_025435555	Chytriomyces_cf._hyalinus_JEL632_GCA_025435555	11	597665	38100491	0.015686543252159138	0.45454545454545453	0.0	0.5454545454545454	0.0
GCA_000467715	Hysterium_pulicare_CBS_123377_GCA_000467715	59	2834001	38112825	0.07435819832300544	0.1016949152542373	0.0	0.22033898305084745	0.4576271186440678
GCA_003073855	Periconia_macrospinosa_GCA_003073855	122	6700813	53989243	0.1241138535689415	0.10655737704918032	0.00819672131147541	0.29508196721311475	0.4016393442622951
GCA_003313425	Pseudopyrenochaeta_lycopersici_GCA_003313425	56	3351049	62731430	0.053418979927605664	0.10714285714285714	0.017857142857142856	0.26785714285714285	0.48214285714285715
GCA_025786725	Syncephalis_fuscata_GCA_025786725	6	237973	29358178	0.008105850437993802	0.5	0.16666666666666666	0.16666666666666666	0.0
GCA_000738655	Venturia_pyrina_ICMP_11032_GCA_000738655	37	2340445	39145172	0.059788854676638026	0.1891891891891892	0.02702702702702703	0.2702702702702703	0.24324324324324326
GCA_003788615	Terfezia_boudieri_ATCC_MYA-4762_GCA_003788615	8	438430	59614192	0.007354456804513932	0.25	0.25	0.25	0.375
GCA_025399215	Globomyces_pollinis-pini_GCA_025399215	16	384909	21545735	0.017864742140381844	0.1875	0.0	0.8125	0.0
GCA_002818225	Malassezia_vespertilionis_GCA_002818225	5	300681	7581587	0.03965937474568319	0.2	0.0	0.6	0.2
GCA_027604105	Chytriomyces_hyalinus_GCA_027604105	9	344504	29515939	0.011671795364531687	0.2222222222222222	0.0	0.7777777777777778	0.1111111111111111
GCA_027597005	Phlyctochytrium_bullatum_GCA_027597005	6	128174	40169449	0.0031908329138395698	0.5	0.0	0.3333333333333333	0.16666666666666666
GCA_000604185	Neurospora_sublineolata_FGSC_5508_GCA_000604185	12	577560	34340910	0.016818424438956335	0.16666666666666666	0.0	0.16666666666666666	0.3333333333333333
GCA_000412615	Pecoramyces_ruminantium_GCA_000412615	235	1059714	100954185	0.010496979397139405	0.00851063829787234	0.0	0.9659574468085106	0.02553191489361702
GCA_003614145	Piptocephalis_cylindrospora_GCA_003614145	3	20024	10747656	0.0018631039177286657	0.6666666666666666	0.3333333333333333	0.0	0.0
GCA_000836435	Fonsecaea_multimorphosa_CBS_102226_GCA_000836435	29	1937094	33428689	0.057947052605024384	0.13793103448275862	0.034482758620689655	0.3448275862068966	0.20689655172413793
GCA_003118255	Trichophyton_mentagrophytes_GCA_003118255	41	2131043	22631310	0.09416348412884627	0.17073170731707318	0.024390243902439025	0.5121951219512195	0.2682926829268293
GCA_002157105	Piromyces_sp._E2_GCA_002157105	56	1565310	42785546	0.036585018688320585	0.017857142857142856	0.0	0.9107142857142857	0.05357142857142857
GCA_025399175	Geranomyces_variabilis_GCA_025399175	13	625272	23655683	0.026432210813782043	0.23076923076923078	0.07692307692307693	0.5384615384615384	0.23076923076923078
GCA_003988815	Chlorencoelia_torta_GCA_003988815	39	2467271	42153480	0.05853065986485576	0.10256410256410256	0.02564102564102564	0.3333333333333333	0.38461538461538464
GCA_000146915	Parastagonospora_nodorum_SN15_GCA_000146915	54	3566149	37047270	0.09625942748278078	0.09259259259259259	0.018518518518518517	0.3333333333333333	0.4074074074074074
GCA_027604345	Boothiomyces_sp._JEL0866_GCA_027604345	9	203421	14240447	0.014284734180043645	0.3333333333333333	0.0	0.6666666666666666	0.0
GCA_027596065	Siphonaria_sp._JEL0065_GCA_027596065	7	214745	37595823	0.0057119377330827415	0.5714285714285714	0.0	0.42857142857142855	0.14285714285714285
GCA_027596845	Quaeritorhiza_haematococci_GCA_027596845	15	196724	48206616	0.0040808506450649845	0.26666666666666666	0.0	0.6666666666666666	0.0
GCA_000149925	Puccinia_graminis_f._sp._tritici_CRL_75-36-700-3_GCA_000149925	5	221016	81594436	0.0027087141088885033	0.6	0.0	0.4	0.0
GCA_001636715	Ascosphaera_apis_ARSEF_7405_GCA_001636715	14	750100	20034979	0.0374395201512315	0.21428571428571427	0.0	0.5	0.07142857142857142
GCA_001599695	Phaeotremella_skinneri_GCA_001599695	6	285896	20507383	0.013941125496120105	0.5	0.0	0.3333333333333333	0.16666666666666666
GCA_001599595	Beverwykella_pulmonaria_GCA_001599595	61	4416498	44295518	0.09970530201272282	0.09836065573770492	0.01639344262295082	0.36065573770491804	0.3770491803278688
GCA_003610855	Erysiphe_neolycopersici_GCA_003610855	10	114874	39635999	0.002898223910036934	0.3	0.0	0.4	0.2
GCA_027596195	Podochytrium_sp._JEL0797_GCA_027596195	6	139734	32060568	0.004358438066349916	0.5	0.0	0.5	0.3333333333333333
GCA_025526975	Fimicolochytrium_jonesii_GCA_025526975	10	595746	30619153	0.01945664532261882	0.3	0.1	0.6	0.2
GCA_003868215	Pseudophaeomoniella_oleicola_GCA_003868215	34	1845198	26600371	0.06936737837227909	0.17647058823529413	0.029411764705882353	0.4117647058823529	0.35294117647058826
GCA_000697415	Umbelopsis_isabellina_B7317_GCA_000697415	14	634469	21858076	0.029026754230335735	0.42857142857142855	0.07142857142857142	0.42857142857142855	0.07142857142857142
GCA_000611775	Umbilicaria_muehlenbergii_GCA_000611775	31	1813591	34592441	0.052427378570942706	0.16129032258064516	0.0	0.1935483870967742	0.5806451612903226
GCA_001630345	Calocera_viscosa_TUFC12733_GCA_001630345	15	851086	28798163	0.029553482282880336	0.3333333333333333	0.06666666666666667	0.26666666666666666	0.13333333333333333
GCA_001513895	Graphilbum_fragrans_GCA_001513895	22	1351256	34074671	0.03965573137888844	0.13636363636363635	0.0	0.2727272727272727	0.45454545454545453
GCA_003019875	Amorphotheca_resinae_ATCC_22711_GCA_003019875	20	1390539	28460023	0.04885937723943512	0.15	0.05	0.35	0.3
GCA_027604605	Borealophlyctis_nickersoniae_GCA_027604605	8	120199	38357164	0.0031336779747324385	0.625	0.0	0.375	0.0
GCA_003615045	Caulochytrium_protostelioides_GCA_003615045	3	153409	21789741	0.007040423289106557	0.3333333333333333	0.0	0.6666666666666666	0.0
GCA_027604005	Dinochytrium_kinnereticum_GCA_027604005	7	216813	31461064	0.006891470676261935	0.42857142857142855	0.0	0.5714285714285714	0.0
GCA_000146045	Saccharomyces_cerevisiae_S288C_GCA_000146045	3	135159	12157105	0.011117696194941148	0.3333333333333333	0.0	0.3333333333333333	0.0
GCA_002105155	Lobosporangium_transversale_GCA_002105155	4	166881	42768949	0.003901919591243638	0.75	0.0	0.25	0.0
GCA_025526915	Entophlyctis_helioformis_GCA_025526915	4	160962	30915201	0.005206564886962889	0.75	0.0	0.25	0.0
GCA_003012165	Paramyrothecium_roridum_GCA_003012165	79	3767193	44736802	0.08420791901933446	0.12658227848101267	0.012658227848101266	0.43037974683544306	0.46835443037974683
GCA_000697055	Saksenaea_vasiformis_B4078_GCA_000697055	9	249608	41822797	0.005968228284684069	0.6666666666666666	0.1111111111111111	0.2222222222222222	0.0
GCA_025526935	Cladochytrium_replicatum_GCA_025526935	12	618779	50665862	0.012212937381781839	0.4166666666666667	0.0	0.4166666666666667	0.16666666666666666
GCA_001662655	Pseudogymnoascus_verrucosus_GCA_001662655	33	2232339	30157364	0.0740230147435963	0.12121212121212122	0.0	0.36363636363636365	0.3939393939393939
GCA_001604925	Phyllosticta_capitalensis_GCA_001604925	26	1198186	32358281	0.03702872844203312	0.19230769230769232	0.038461538461538464	0.5	0.19230769230769232
GCA_003705295	Sporopachydermia_lactativora_GCA_003705295	3	128135	16343406	0.007840165018234264	0.6666666666666666	0.0	0.3333333333333333	0.0
GCA_003705335	Priceomyces_medius_GCA_003705335	3	120171	11041343	0.010883730357801583	0.6666666666666666	0.0	0.3333333333333333	0.0
GCA_000442885	Zygosaccharomyces_bailii_CLIB_213_GCA_000442885	4	170328	10254824	0.016609548832822483	0.5	0.0	0.25	0.0
GCA_026955015	Nowakowskiella_sp._JEL0078_GCA_026955015	7	51967	33038146	0.00157293935319494	0.2857142857142857	0.0	0.7142857142857143	0.0
GCA_003550325	Gigaspora_rosea_GCA_003550325	23	1080977	522850900	0.002067467035057222	0.30434782608695654	0.13043478260869565	0.5652173913043478	0.21739130434782608
GCA_900465125	Plenodomus_biglobosus/Leptosphaeria_biglobosa_'brassicae'_group_GCA_900465125	33	1912441	34950111	0.054719168130825106	0.18181818181818182	0.030303030303030304	0.3333333333333333	0.42424242424242425
