Assembly_ID	Assembly_Name	BGC_Count	Complete_BGC_Count	BGC_Sum	Genome_Size	BGC_Genome_Prop	Terpene_Prop	Metallophore_Prop	NRPS_Prop	PKS_Prop	NRPS_or_PKS	Complete_NRPS_or_PKS	NRPS_or_PKS_Sum	NRPS_or_PKS_Sum_Strict
GCA_003988795	Proliferodiscus_GCA_003988795.1	63	49	4722183	34008678	0.138852295287691	0.09523809523809523	0.015873015873015872	0.31746031746031744	0.42857142857142855	40	32	3225613	2683526
GCA_003790465	Morchella_GCA_003790465.1	12	11	676359	47195706	0.014330943582028416	0.3333333333333333	0.08333333333333333	0.5833333333333334	0.08333333333333333	7	7	486588	167393
GCA_000182895	Coprinopsis_GCF_000182895.1	18	18	901156	36192556	0.024898932255572114	0.5	0.05555555555555555	0.16666666666666666	0.1111111111111111	5	5	331262	200480
GCA_000464535	Endocarpon_GCF_000464535.1	35	22	1989075	36775230	0.054087357169486094	0.17142857142857143	0.02857142857142857	0.2857142857142857	0.5142857142857142	25	16	1609299	1409448
GCA_003614675	Dimargaris_GCA_003614675.1	32	0	609786	30652850	0.0198932888785219	0.09375	0.03125	0.875	0.0	28	0	533080	466244
GCA_900618795	Cyanodermella_GCA_900618795.1	61	57	4326105	28302436	0.15285274384155484	0.09836065573770492	0.0	0.32786885245901637	0.22950819672131148	32	32	2211199	1276017
GCA_001651415	Linnemannia_GCA_001651415.1	6	4	217495	49697767	0.004376353569366607	0.3333333333333333	0.0	0.5	0.0	3	1	83641	0
GCA_001510565	Knoxdaviesia_GCA_001510565.1	11	9	626701	35138057	0.017835391410515385	0.18181818181818182	0.0	0.36363636363636365	0.36363636363636365	8	6	472427	343070
GCA_003706095	Ogataea_GCA_003706095.1	4	3	145149	11245592	0.012907190657459384	0.75	0.0	0.25	0.0	1	1	64161	0
GCA_002798055	Coniochaeta_GCA_002798055.1	32	3	1484337	30791717	0.04820572363665203	0.21875	0.03125	0.21875	0.375	17	2	912601	881251
GCA_000963775	Clonostachys_GCA_000963775.2	65	41	4203312	54564997	0.07703312070190346	0.09230769230769231	0.015384615384615385	0.47692307692307695	0.47692307692307695	54	36	3800256	3227797
GCA_025526995	Powellomyces_GCA_025526995.1	11	7	586050	29428253	0.019914535871361442	0.36363636363636365	0.18181818181818182	0.6363636363636364	0.0	7	3	462877	340648
GCA_003706805	Trigonopsis_GCA_003706805.2	5	4	296322	11206332	0.026442372044661894	0.4	0.2	0.4	0.0	2	2	142421	78159
GCA_002102555	Catenaria_GCA_002102555.1	7	5	202967	41337528	0.004909993650321809	0.42857142857142855	0.42857142857142855	0.14285714285714285	0.0	1	1	64060	0
GCA_900536445	Hymenoscyphus_GCA_900536445.1	73	19	4001601	57164173	0.07000190486443318	0.0958904109589041	0.0136986301369863	0.3150684931506849	0.3561643835616438	42	11	2344380	1812186
GCA_003013795	Elsinoe_GCA_003013795.1	25	22	1562526	23210997	0.06731834914286534	0.24	0.04	0.52	0.2	16	14	1134747	649080
GCA_025201865	Ramicandelaber_GCA_025201865.1	4	1	111132	22015078	0.00504799483335921	0.5	0.25	0.25	0.0	1	0	49548	0
GCA_001956345	Ramalina_GCA_001956345.1	50	9	1929509	26808612	0.07197347628441189	0.04	0.02	0.32	0.5	39	6	1533317	1186457
GCA_025765615	Zopfochytrium_GCA_025765615.1	17	12	938506	81192468	0.011559027864505855	0.23529411764705882	0.0	0.5882352941176471	0.11764705882352941	12	7	769925	452003
GCA_001638985	Phycomyces_GCA_001638985.2	10	10	385114	53368560	0.007216121251913112	0.7	0.1	0.2	0.0	2	2	150247	64436
GCA_000313485	Wickerhamomyces_GCF_000313485.1	3	2	113671	15885344	0.0071557153562428364	0.6666666666666666	0.0	0.3333333333333333	0.0	1	1	64188	0
GCA_027596075	Rhizophlyctis_GCA_027596075.1	14	5	487318	48126640	0.010125743247398946	0.42857142857142855	0.0	0.42857142857142855	0.07142857142857142	6	1	263338	201758
GCA_004155245	Ramularia_GCA_004155245.1	40	34	2926567	32739296	0.08939004064106937	0.225	0.05	0.525	0.4	31	27	2584896	2400576
GCA_027596135	Rhizophlyctis_GCA_027596135.1	10	0	198886	38858396	0.005118224643137612	0.4	0.0	0.4	0.0	4	0	93820	75402
GCA_025349905	Blastocladiella_GCA_025349905.2	6	0	101913	19020768	0.005357985545063165	0.5	0.3333333333333333	0.16666666666666666	0.0	1	0	5096	0
GCA_027604745	Chytriomyces_GCA_027604745.1	11	1	312302	29545400	0.010570241052752713	0.36363636363636365	0.0	0.6363636363636364	0.09090909090909091	7	0	218206	160996
GCA_000001215	Drosophila_GCA_000001215.4	3	3	182201	142470512	0.0012788681492209419	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	2	2	144767	81791
GCA_000400465	Wallemia_GCF_000400465.1	8	5	376695	9624672	0.03913847661509919	0.375	0.0	0.625	0.0	5	2	278244	73584
GCA_025435555	Chytriomyces_GCA_025435555.1	11	8	597665	38100491	0.015686543252159138	0.45454545454545453	0.0	0.5454545454545454	0.0	6	4	437588	223936
GCA_000467715	Hysterium_GCA_000467715.1	59	11	2834001	38112825	0.07435819832300544	0.1016949152542373	0.0	0.22033898305084745	0.4576271186440678	37	8	1797060	1594342
GCA_003073855	Periconia_GCA_003073855.1	122	45	6700813	53989243	0.1241138535689415	0.10655737704918032	0.00819672131147541	0.29508196721311475	0.4016393442622951	76	30	4491176	3874896
GCA_003313425	Pseudopyrenochaeta_GCA_003313425.1	56	46	3351049	62731430	0.053418979927605664	0.10714285714285714	0.017857142857142856	0.26785714285714285	0.48214285714285715	41	32	2558545	2239503
GCA_025786725	Syncephalis_GCA_025786725.1	6	6	237973	29358178	0.008105850437993802	0.5	0.16666666666666666	0.16666666666666666	0.0	1	1	64770	64770
GCA_000738655	Venturia_GCA_000738655.1	37	28	2340445	39145172	0.059788854676638026	0.1891891891891892	0.02702702702702703	0.2702702702702703	0.24324324324324326	18	14	1166738	781842
GCA_003788615	Terfezia_GCA_003788615.2	8	8	438430	59614192	0.007354456804513932	0.25	0.25	0.25	0.375	5	5	357615	293089
GCA_025399215	Globomyces_GCA_025399215.1	16	1	384909	21545735	0.017864742140381844	0.1875	0.0	0.8125	0.0	13	0	313731	313731
GCA_002818225	Malassezia_GCA_002818225.1	5	5	300681	7581587	0.03965937474568319	0.2	0.0	0.6	0.2	4	4	269010	139974
GCA_027604105	Chytriomyces_GCA_027604105.1	9	2	344504	29515939	0.011671795364531687	0.2222222222222222	0.0	0.7777777777777778	0.1111111111111111	7	0	276190	137064
GCA_027597005	Phlyctochytrium_GCA_027597005.1	6	0	128174	40169449	0.0031908329138395698	0.5	0.0	0.3333333333333333	0.16666666666666666	3	0	53929	37632
GCA_000604185	Neurospora_GCA_000604185.2	12	4	577560	34340910	0.016818424438956335	0.16666666666666666	0.0	0.16666666666666666	0.3333333333333333	6	2	233175	214312
GCA_003614145	Piptocephalis_GCA_003614145.1	3	0	20024	10747656	0.0018631039177286657	0.6666666666666666	0.3333333333333333	0.0	0.0	0	0	0	0
GCA_000836435	Fonsecaea_GCF_000836435.1	29	26	1937094	33428689	0.057947052605024384	0.13793103448275862	0.034482758620689655	0.3448275862068966	0.20689655172413793	15	13	970123	551818
GCA_003118255	Trichophyton_GCA_003118255.1	41	17	2131043	22631310	0.09416348412884627	0.17073170731707318	0.024390243902439025	0.5121951219512195	0.2682926829268293	28	11	1629563	1462723
GCA_002157105	Piromyces_GCA_002157105.1	56	9	1565310	42785546	0.036585018688320585	0.017857142857142856	0.0	0.9107142857142857	0.05357142857142857	54	9	1520907	1325022
GCA_025399175	Geranomyces_GCA_025399175.1	13	7	625272	23655683	0.026432210813782043	0.23076923076923078	0.07692307692307693	0.5384615384615384	0.23076923076923078	9	4	512679	263005
GCA_003988815	Chlorencoelia_GCA_003988815.1	39	26	2467271	42153480	0.05853065986485576	0.10256410256410256	0.02564102564102564	0.3333333333333333	0.38461538461538464	26	17	1679377	1334545
GCA_000146915	Parastagonospora_GCA_000146915.2	54	43	3566149	37047270	0.09625942748278078	0.09259259259259259	0.018518518518518517	0.3333333333333333	0.4074074074074074	35	26	2285447	1883216
GCA_027604345	Boothiomyces_GCA_027604345.1	9	0	203421	14240447	0.014284734180043645	0.3333333333333333	0.0	0.6666666666666666	0.0	6	0	117058	96899
GCA_027596065	Siphonaria_GCA_027596065.1	7	0	214745	37595823	0.0057119377330827415	0.5714285714285714	0.0	0.42857142857142855	0.14285714285714285	3	0	111639	91865
GCA_027596845	Quaeritorhiza_GCA_027596845.1	15	0	196724	48206616	0.0040808506450649845	0.26666666666666666	0.0	0.6666666666666666	0.0	10	0	123230	71540
GCA_000149925	Puccinia_GCA_000149925.1	5	4	221016	81594436	0.0027087141088885033	0.6	0.0	0.4	0.0	2	2	130100	65714
GCA_001636715	Ascosphaera_GCA_001636715.1	14	10	750100	20034979	0.0374395201512315	0.21428571428571427	0.0	0.5	0.07142857142857142	8	6	487641	205940
GCA_001599695	Phaeotremella_GCA_001599695.1	6	6	285896	20507383	0.013941125496120105	0.5	0.0	0.3333333333333333	0.16666666666666666	3	3	189957	61703
GCA_001599595	Beverwykella_GCA_001599595.1	61	53	4416498	44295518	0.09970530201272282	0.09836065573770492	0.01639344262295082	0.36065573770491804	0.3770491803278688	38	31	2776083	2423817
GCA_027596195	Podochytrium_GCA_027596195.1	6	1	139734	32060568	0.004358438066349916	0.5	0.0	0.5	0.3333333333333333	3	1	104525	94003
GCA_025526975	Fimicolochytrium_GCF_025526975.1	10	10	595746	30619153	0.01945664532261882	0.3	0.1	0.6	0.2	7	7	501337	372571
GCA_003868215	Pseudophaeomoniella_GCA_003868215.1	34	25	1845198	26600371	0.06936737837227909	0.17647058823529413	0.029411764705882353	0.4117647058823529	0.35294117647058826	24	18	1402898	958021
GCA_000697415	Umbelopsis_GCA_000697415.1	14	12	634469	21858076	0.029026754230335735	0.42857142857142855	0.07142857142857142	0.42857142857142855	0.07142857142857142	6	4	364370	71625
GCA_000611775	Umbilicaria_GCA_000611775.1	31	31	1813591	34592441	0.052427378570942706	0.16129032258064516	0.0	0.1935483870967742	0.5806451612903226	23	23	1455808	1203056
GCA_001630345	Calocera_GCA_001630345.1	15	13	851086	28798163	0.029553482282880336	0.3333333333333333	0.06666666666666667	0.26666666666666666	0.13333333333333333	6	6	457245	129253
GCA_001513895	Graphilbum_GCA_001513895.1	22	19	1351256	34074671	0.03965573137888844	0.13636363636363635	0.0	0.2727272727272727	0.45454545454545453	16	13	1057975	823754
GCA_003019875	Amorphotheca_GCF_003019875.1	20	20	1390539	28460023	0.04885937723943512	0.15	0.05	0.35	0.3	13	13	880535	626554
GCA_027604605	Borealophlyctis_GCA_027604605.1	8	0	120199	38357164	0.0031336779747324385	0.625	0.0	0.375	0.0	3	0	52433	0
GCA_003615045	Caulochytrium_GCA_003615045.1	3	2	153409	21789741	0.007040423289106557	0.3333333333333333	0.0	0.6666666666666666	0.0	2	1	122884	0
GCA_027604005	Dinochytrium_GCA_027604005.1	7	0	216813	31461064	0.006891470676261935	0.42857142857142855	0.0	0.5714285714285714	0.0	4	0	149522	97284
GCA_000146045	Saccharomyces_GCF_000146045.2	3	3	135159	12157105	0.011117696194941148	0.3333333333333333	0.0	0.3333333333333333	0.0	1	1	64179	0
GCA_002105155	Lobosporangium_GCF_002105155.1	4	4	166881	42768949	0.003901919591243638	0.75	0.0	0.25	0.0	1	1	64848	64848
GCA_025526915	Entophlyctis_GCA_025526915.1	4	4	160962	30915201	0.005206564886962889	0.75	0.0	0.25	0.0	1	1	64620	0
GCA_003012165	Paramyrothecium_GCA_003012165.1	79	18	3767193	44736802	0.08420791901933446	0.12658227848101267	0.012658227848101266	0.43037974683544306	0.46835443037974683	59	13	3015628	2618066
GCA_000697055	Saksenaea_GCA_000697055.1	9	3	249608	41822797	0.005968228284684069	0.6666666666666666	0.1111111111111111	0.2222222222222222	0.0	2	0	106953	55282
GCA_025526935	Cladochytrium_GCA_025526935.1	12	10	618779	50665862	0.012212937381781839	0.4166666666666667	0.0	0.4166666666666667	0.16666666666666666	7	5	460297	203320
GCA_001662655	Pseudogymnoascus_GCF_001662655.1	33	26	2232339	30157364	0.0740230147435963	0.12121212121212122	0.0	0.36363636363636365	0.3939393939393939	23	18	1553071	1298561
GCA_001604925	Phyllosticta_GCA_001604925.1	26	6	1198186	32358281	0.03702872844203312	0.19230769230769232	0.038461538461538464	0.5	0.19230769230769232	17	5	911073	476936
GCA_003705295	Sporopachydermia_GCA_003705295.1	3	3	128135	16343406	0.007840165018234264	0.6666666666666666	0.0	0.3333333333333333	0.0	1	1	64308	0
GCA_003705335	Priceomyces_GCA_003705335.1	3	2	120171	11041343	0.010883730357801583	0.6666666666666666	0.0	0.3333333333333333	0.0	1	1	64200	0
GCA_000442885	Zygosaccharomyces_GCA_000442885.1	4	4	170328	10254824	0.016609548832822483	0.5	0.0	0.25	0.0	1	1	64125	0
GCA_003550325	Gigaspora_GCA_003550325.1	23	18	1080977	522850900	0.002067467035057222	0.30434782608695654	0.13043478260869565	0.5652173913043478	0.21739130434782608	13	10	815939	394724
GCA_900465125	Plenodomus_GCA_900465125.1	33	21	1912441	34950111	0.054719168130825106	0.18181818181818182	0.030303030303030304	0.3333333333333333	0.42424242424242425	24	14	1452729	1166435
GCA_000143565	Laccaria_GCF_000143565.1	19	18	1035640	58682807	0.017648099212432017	0.42105263157894735	0.05263157894736842	0.21052631578947367	0.05263157894736842	5	5	332619	66638
GCA_000218685	Serpula_GCA_000218685.1	37	37	2291438	42400076	0.05404325218662344	0.32432432432432434	0.0	0.4864864864864865	0.21621621621621623	23	23	1703441	1059317
GCA_000264905	Stereum_GCF_000264905.1	56	52	3539980	45647470	0.07755040969411886	0.30357142857142855	0.017857142857142856	0.375	0.08928571428571429	24	22	1606957	442512
GCA_000264995	Punctularia_GCF_000264995.1	35	32	1949030	33070030	0.058936444871685936	0.4	0.0	0.42857142857142855	0.11428571428571428	16	15	1151330	413509
GCA_000265015	Auricularia_GCA_000265015.1	45	34	2181837	69053342	0.031596399780332136	0.5111111111111111	0.0	0.2222222222222222	0.022222222222222223	11	8	737316	229762
GCA_000271625	Coniophora_GCF_000271625.1	43	42	2593152	41864232	0.06194194605074805	0.46511627906976744	0.0	0.4186046511627907	0.09302325581395349	19	18	1397478	711501
GCA_000313525	Fibroporia_GCF_000313525.1	45	10	1614987	28216918	0.05723470578891713	0.26666666666666666	0.0	0.24444444444444444	0.2222222222222222	21	6	966636	514605
GCA_000313545	Serendipita_GCA_000313545.1	6	2	218241	24831560	0.008788855794803065	0.6666666666666666	0.0	0.3333333333333333	0.0	2	1	126396	0
GCA_000349905	Volvariella_GCA_000349905.1	22	20	1097461	35597324	0.03082987361634262	0.5	0.045454545454545456	0.36363636363636365	0.045454545454545456	9	8	635103	132475
GCA_000442785	Papiliotrema_GCA_000442785.1	8	3	337802	22729856	0.014861598771237267	0.375	0.0	0.5	0.0	4	0	202038	0
GCA_000524645	Rhizoctonia_GCA_000524645.1	10	10	507180	46744031	0.010850155392032835	0.5	0.0	0.5	0.0	5	5	372483	64079
GCA_000697665	Jaapia_GCA_000697665.1	22	20	1002713	43275178	0.023170626819836535	0.5454545454545454	0.0	0.36363636363636365	0.13636363636363635	10	8	632861	193336
GCA_000697705	Botryobasidium_GCA_000697705.1	25	19	1437691	45748674	0.031425850725203534	0.24	0.08	0.4	0.2	14	11	966093	614892
GCA_000711695	Tilletiaria_GCF_000711695.1	8	2	301043	18704010	0.01609510473957189	0.25	0.0	0.625	0.125	6	0	237512	143363
GCA_000766925	Phlebopus_GCA_000766925.2	34	34	2134208	30248544	0.07055572658307124	0.47058823529411764	0.0	0.4117647058823529	0.14705882352941177	16	16	1381145	633330
GCA_000827205	Plicaturopsis_GCA_000827205.1	30	27	1504303	33356897	0.04509721033104488	0.5333333333333333	0.0	0.3333333333333333	0.03333333333333333	11	10	761324	67045
GCA_000827215	Sphaerobolus_GCA_000827215.1	86	70	4385115	122311697	0.0358519676168012	0.47674418604651164	0.011627906976744186	0.2558139534883721	0.12790697674418605	33	26	2161312	1013913
GCA_000827265	Collybiopsis_GCA_000827265.1	58	49	3223702	65218080	0.049429575357017565	0.3793103448275862	0.034482758620689655	0.41379310344827586	0.1206896551724138	29	24	2118770	835500
GCA_000827315	Piloderma_GCA_000827315.1	38	31	2406975	52312419	0.04601154077772622	0.2631578947368421	0.0	0.2894736842105263	0.13157894736842105	16	15	1069392	530988
GCA_000827335	Pisolithus_GCA_000827335.1	22	18	991749	61583381	0.016104166154826738	0.5454545454545454	0.0	0.3181818181818182	0.045454545454545456	8	7	507663	135118
GCA_000827355	Hebeloma_GCA_000827355.1	25	24	1310653	36208210	0.03619767450531247	0.48	0.04	0.28	0.08	9	9	621943	238578
GCA_000827425	Scleroderma_GCA_000827425.1	17	9	833964	52726854	0.015816684226978534	0.4117647058823529	0.0	0.47058823529411764	0.17647058823529413	10	4	575240	272388
GCA_000827465	Tulasnella_GCA_000827465.1	17	13	566508	52040856	0.010885831701154185	0.8823529411764706	0.0	0.11764705882352941	0.0	2	2	127802	0
GCA_000827475	Paxillus_GCA_000827475.1	31	27	1531398	49094164	0.03119307622796062	0.5161290322580645	0.0	0.45161290322580644	0.1935483870967742	18	15	1136964	645384
GCA_000934395	Fistulina_GCA_000934395.1	23	21	1109451	33507160	0.033110863469180914	0.4782608695652174	0.0	0.43478260869565216	0.08695652173913043	12	10	750921	251910
GCA_000987905	Tremella_GCA_000987905.1	4	0	81774	23069408	0.003544694341527966	0.75	0.0	0.25	0.0	1	0	27193	0
GCA_001006505	Tilletia_GCA_001006505.1	11	2	497270	20067784	0.024779517260102062	0.2727272727272727	0.0	0.5454545454545454	0.18181818181818182	7	1	400245	158211
GCA_001020605	Schizopora_GCA_001020605.1	34	14	1617884	44367805	0.03646527025621394	0.35294117647058826	0.0	0.29411764705882354	0.029411764705882353	11	5	609137	108031
GCA_001599655	Golubevia_GCA_001599655.1	9	8	445057	27608265	0.016120426256412707	0.3333333333333333	0.0	0.5555555555555556	0.0	5	4	315021	68028
GCA_001599735	Naganishia_GCA_001599735.1	6	5	306456	20603200	0.014874194299914576	0.3333333333333333	0.0	0.5	0.16666666666666666	4	4	253775	61766
GCA_001599915	Symbiotaphrina_GCA_001599915.1	17	12	987466	23664885	0.04172705677631647	0.29411764705882354	0.0	0.4117647058823529	0.23529411764705882	10	6	637367	352695
GCA_001599955	Cystobasidium_GCA_001599955.1	4	4	191297	21237208	0.009007634148518958	0.5	0.0	0.5	0.0	2	2	127471	0
GCA_001600015	Solicoccozyma_GCA_001600015.1	5	5	256776	21927784	0.011710075217814987	0.4	0.0	0.4	0.2	3	3	189232	126676
GCA_001600095	Bullera_GCA_001600095.1	6	6	313946	19407185	0.016176792255033382	0.5	0.0	0.6666666666666666	0.0	4	4	249612	122305
GCA_001600395	Mrakia_GCA_001600395.1	3	3	162675	28403616	0.005727263739940717	0.3333333333333333	0.0	0.6666666666666666	0.0	2	2	129895	0
GCA_001600615	Dioszegia_GCA_001600615.1	7	7	339584	20474481	0.016585719559875534	0.42857142857142855	0.0	0.42857142857142855	0.0	3	3	186526	0
GCA_001600635	Leucosporidium_GCA_001600635.1	5	5	247204	27430284	0.009012083141392192	0.4	0.0	0.4	0.0	2	2	131596	64675
GCA_001632375	Exidia_GCA_001632375.1	51	25	2611945	71697007	0.03643032128244907	0.43137254901960786	0.0	0.19607843137254902	0.0784313725490196	14	7	850119	388705
GCA_001632425	Neolentinus_GCA_001632425.1	36	26	2055670	34346619	0.059850723589416475	0.3611111111111111	0.0	0.4444444444444444	0.05555555555555555	17	9	1139105	276472
GCA_001683735	Grifola_GCA_001683735.1	26	24	1439626	39285133	0.036645567675690445	0.4230769230769231	0.0	0.34615384615384615	0.07692307692307693	10	9	661799	300064
GCA_001720245	Cryptococcus_GCA_001720245.1	3	3	131020	15630362	0.008382403427380633	0.6666666666666666	0.0	0.3333333333333333	0.0	1	1	64489	0
GCA_001895945	Trametes_GCA_001895945.1	32	12	1266400	39547191	0.03202250192687516	0.46875	0.0	0.3125	0.0625	12	4	545442	226946
GCA_001910725	Phanerodontia_GCA_001910725.1	40	33	2156431	39180953	0.05503773734140668	0.4	0.0	0.475	0.1	21	19	1427757	405237
GCA_002102565	Kockovaella_GCF_002102565.1	7	7	337869	17465713	0.019344701244088918	0.42857142857142855	0.0	0.42857142857142855	0.0	3	3	191136	0
GCA_002105065	Naematelia_GCA_002105065.1	7	6	311737	19786307	0.015755188676694443	0.42857142857142855	0.0	0.2857142857142857	0.0	2	2	127982	0
GCA_002162485	Stromatinia_GCA_002162485.1	53	48	3782269	56060548	0.06746757095560321	0.05660377358490566	0.018867924528301886	0.33962264150943394	0.3584905660377358	33	32	2431668	1805224
GCA_002307695	Armillaria_GCA_002307695.1	59	55	3289747	78368969	0.041977673586595224	0.4745762711864407	0.03389830508474576	0.3559322033898305	0.11864406779661017	25	22	1778948	805723
GCA_002335625	Cutaneotrichosporon_GCA_002335625.1	3	3	131612	19940834	0.006600125150231931	0.6666666666666666	0.0	0.3333333333333333	0.0	1	1	64291	0
GCA_002554575	Amanita_GCA_002554575.1	15	6	519550	33130127	0.01568210106770795	0.5333333333333333	0.06666666666666667	0.2	0.13333333333333333	5	0	244511	120098
GCA_002760635	Ganoderma_GCA_002760635.1	37	36	2189877	48447509	0.0452010236480889	0.5135135135135135	0.0	0.2702702702702703	0.08108108108108109	13	13	910568	325926
GCA_002794775	Porodaedalea_GCA_002794775.1	26	20	1258326	53346927	0.023587600462909513	0.5769230769230769	0.0	0.3076923076923077	0.11538461538461539	10	5	577441	294030
GCA_002806785	Rhodotorula_GCA_002806785.1	5	5	233537	19918828	0.011724434791042926	0.6	0.0	0.4	0.0	2	2	133171	68382
GCA_002917775	Glaciozyma_GCA_002917775.1	4	3	175825	19606075	0.008967883678910746	0.5	0.0	0.5	0.0	2	1	109130	44626
GCA_002938355	Panaeolus_GCA_002938355.1	30	6	887448	42940516	0.020666915134415244	0.36666666666666664	0.03333333333333333	0.23333333333333334	0.1	9	1	309101	179689
GCA_002938385	Gymnopilus_GCA_002938385.1	55	6	1552339	45480477	0.034131985906832064	0.43636363636363634	0.03636363636363636	0.18181818181818182	0.09090909090909091	13	1	499139	264714
GCA_002994785	Heterobasidion_GCA_002994785.1	30	26	1622088	37709264	0.04301563668810932	0.4666666666666667	0.03333333333333333	0.3	0.03333333333333333	10	9	663758	73335
GCA_003116875	Takashimella_GCA_003116875.1	5	5	226010	25079161	0.009011864471861718	0.6	0.0	0.4	0.0	2	2	128366	0
GCA_003144125	Testicularia_GCA_003144125.1	10	9	537183	20685001	0.025969686924356444	0.3	0.0	0.6	0.1	7	6	439605	138716
GCA_003144205	Meira_GCF_003144205.1	9	8	514512	17279528	0.029775813320826818	0.3333333333333333	0.0	0.6666666666666666	0.0	6	6	429915	179153
GCA_003144235	Violaceomyces_GCA_003144235.1	14	0	406239	27248639	0.014908597820243426	0.21428571428571427	0.0	0.5714285714285714	0.35714285714285715	11	0	334807	224568
GCA_003144295	Acaromyces_GCF_003144295.1	17	15	1018648	19314861	0.05273908002754977	0.11764705882352941	0.058823529411764705	0.7058823529411765	0.17647058823529413	14	12	920070	417739
GCA_003313735	Pleurotus_GCA_003313735.1	41	14	1516745	38201413	0.03970389786367326	0.4634146341463415	0.024390243902439025	0.3170731707317073	0.024390243902439025	14	3	609269	167618
GCA_003313825	Sarcodon_GCA_003313825.1	26	4	867279	34490643	0.025145341593080767	0.46153846153846156	0.0	0.34615384615384615	0.19230769230769232	13	1	495782	209667
GCA_003314125	Hygrophorus_GCA_003314125.1	19	2	445025	25767417	0.017270842475208128	0.42105263157894735	0.0	0.5263157894736842	0.05263157894736842	11	1	306413	222259
GCA_003314395	Albatrellus_GCA_003314395.1	13	1	314300	113861943	0.0027603604129608082	0.3076923076923077	0.07692307692307693	0.23076923076923078	0.07692307692307693	4	0	90824	23971
GCA_003316025	Coprinus_GCA_003316025.1	21	8	765022	29139504	0.026253775630498036	0.42857142857142855	0.047619047619047616	0.23809523809523808	0.09523809523809523	7	3	365053	186689
GCA_003316405	Thelephora_GCA_003316405.1	22	0	306527	26416793	0.011603490249554517	0.5909090909090909	0.0	0.2727272727272727	0.18181818181818182	7	0	130297	105057
GCA_003675405	Hericium_GCA_003675405.1	31	23	1556226	55905675	0.027836637336012847	0.3548387096774194	0.06451612903225806	0.5161290322580645	0.03225806451612903	16	11	973227	165545
GCA_003942215	Saitozyma_GCA_003942215.1	6	6	291366	29888215	0.00974852462751623	0.5	0.0	0.5	0.0	3	3	193273	0
GCA_004016185	Quambalaria_GCA_004016185.1	16	3	586321	23304799	0.025158809565360336	0.375	0.0	0.5	0.0625	9	0	385968	192778
GCA_004126415	Candolleomyces_GCA_004126415.1	20	7	720353	60557423	0.011895370778905172	0.65	0.05	0.2	0.1	5	3	314707	200650
GCA_004332605	Steccherinum_GCA_004332605.1	45	12	1925954	35258958	0.054623111664275505	0.37777777777777777	0.0	0.4	0.022222222222222223	19	4	916596	47435
GCA_900000165	Ceraceosorus_GCA_900000165.1	17	12	903100	24178739	0.037350996675219496	0.11764705882352941	0.0	0.5882352941176471	0.17647058823529413	12	9	745335	374472
GCA_900291925	Thecaphora_GCA_900291925.1	8	7	470550	20591595	0.02285155666668852	0.25	0.0	0.625	0.125	5	4	356784	168840
