sample	phylum	genus	gc	prop_thermal_aa	thermal_temp_prediction
GCA_004570325.1_ASM457032v1	Actinomycetota	Mycobacterium	0.6991587885945636	0.3918532702960919	32.16651426743812
GCA_013002705.1_ASM1300270v1	Actinomycetota	Nakamurella	0.6950183277416565	0.3682920219178424	10.089624537018324
GCA_001704765.1_ASM170476v1	Pseudomondota	Sinorhizobium	0.6157598879442746	0.39660650996048397	36.6202998329735
GCA_013868155.1_ASM1386815v1	Actinomycetota	Aeromicrobium	0.7096368082573518	0.4041714986542444	43.70869423902701
GCA_004343075.1_ASM434307v1	Pseudomondota	Rhodovulum	0.6721570546255486	0.3940592482929994	34.233515650540426
GCA_905201125.1_SRR413625_mag_bin.26	Bacillota	Dialister	0.49933953506306406	0.3994734934246103	39.306663338859835
GCA_944323455.1_BRZ_GG_bin79	Bacteroidota	Cryptobacteroides	0.5873037082459863	0.3989919710367115	38.8554768613987
GCA_001770955.1_ASM177095v1	Pseudomondota	Giesbergeria	0.6546832558292582	0.3856930055065526	26.39434615963978
GCA_902799635.1_Rumen_uncultured_genome_RUG14499	Bacteroidota	Prevotella	0.4692457662272459	0.37945182208446293	20.54635729314174
GCA_900103125.1_IMG_taxon_2690315638_annotated_assembly	Bacteroidota	Mucilaginibacter	0.4242369821872903	0.37371199843308345	15.168142531799162
GCA_003243455.1_ASM324345v1	Pseudomondota	Rhodobacter_F	0.6263758851760381	0.38840212186737677	28.932788189732037
GCA_900101265.1_IMG_taxon_2684623005_annotated_assembly	Pseudomondota	Telluria	0.6639339604878045	0.3803974145779227	21.43237745951359
GCA_022009715.1_ASM2200971v1	Bacillota	CAG-353	0.46851888137143033	0.38105130981648105	22.04507729804277
GCA_000195575.1_ASM19557v1	Bacillota	Carnobacterium_A	0.35182444024146875	0.4053701876139349	44.831865794257
GCA_011290685.1_ASM1129068v1	Bacteroidota	Cyclobacterium	0.43013649375793017	0.3920510064087936	32.35179300503961
GCA_916439175.1_DRR214962_bin.6_metaWRAP_v1.1_MAG	Actinomycetota	Pauljensenia	0.6476088121169453	0.38500720442882785	25.751750549811675
GCA_900199705.1_PRJEB21894	Actinomycetota	Collinsella	0.5821383036433097	0.3912080237920364	31.561918293138092
GCA_900183405.1_ASM90018340v1	Bacillota	Levilactobacillus	0.5291747390119486	0.37376312390634114	15.216047100241667
GCA_023935825.1_ASM2393582v1	Pseudomondota	Sphingomonas	0.6608564451202001	0.3788046925179048	19.939996889276756
GCA_002501335.1_ASM250133v1	Bacillota	Enteromonas	0.5192049459964712	0.38662417301294694	27.266850113131284
GCA_020790155.1_ASM2079015v1	Bacillota	Staphylococcus	0.332307238275452	0.39577381526581235	35.84006490406614
GCA_003148725.1_ASM314872v1	Pseudomondota	Cupriavidus	0.6589326859299636	0.38513090997363036	25.86766264529166
GCA_022013695.1_ASM2201369v1	Bacteroidota	Epilithonimonas	0.39695657049129385	0.38161206331270714	22.57050332400661
GCA_003435225.1_ASM343522v1	Bacillota	Copromonas	0.4848596168237862	0.3975240190626844	37.48000586173532
GCA_022024015.1_ASM2202401v1	Bacteroidota	Prevotella	0.4579348583061017	0.38450622380174543	25.282331702235467
GCA_000230935.2_ASM23093v2	Actinomycetota	Mycobacterium	0.660733995376565	0.3852555354032359	25.98443667283209
GCA_900156725.1_IMG_taxon_2681813521_annotated_assembly	Bacteroidota	Kaistella	0.35315183280482393	0.38057900749533286	21.60253002312686
GCA_002814155.1_ASM281415v1	Pseudomondota	Pseudoalteromonas	0.4067033932724457	0.3814388372688882	22.408190520948267
GCA_020005195.1_ASM2000519v1	Pseudomondota	Azospirillum	0.694289378234508	0.39189520826819585	32.20581014729953
GCA_022179805.1_ASM2217980v1	Pseudomondota	Cupriavidus	0.649376291301797	0.38199803109583425	22.932155136796666
GCA_002261115.1_ASM226111v1	Actinomycetota	Streptomyces	0.7140141267216273	0.3857646687757462	26.461494642874186
GCA_001691025.1_ASM169102v1	Pseudomondota	Aliivibrio	0.3866000239168583	0.38797422653971964	28.53185026771729
GCA_016411825.1_ASM1641182v1	Pseudomondota	Devosia	0.6363172600755544	0.3920529452090914	32.353609660918664
GCA_011806425.1_ASM1180642v1	Pseudomondota	Thalassospira	0.532232503212254	0.3797249434729404	20.80227203414512
GCA_905208505.1_SRR413620_mag_bin.2	Bacteroidota	Bacteroides	0.47103722347656635	0.3903952178039865	30.800319082335363
GCA_017558505.1_ASM1755850v1	Bacillota	Ruminococcus	0.4102958036496945	0.3905264043145404	30.92324084272434
GCA_902706285.1_n18055v0.1	Pseudomondota	Rhizobium	0.6087233133292427	0.3860027966793569	26.684620488557414
GCA_903883565.1_freshwater_MAG_____D4_bin_019	Bacteroidota	Chlorobium	0.4926764114509862	0.4013165425254058	41.03360034630521
GCA_014851565.1_ASM1485156v1	Pseudomondota	Pseudomonas_E	0.6480869031561576	0.40519660023930354	44.66921442422739
GCA_003627075.1_ASM362707v1	Actinomycetota	Protaetiibacter	0.7149898276036314	0.40855893303996516	47.819720258447376
GCA_014490575.1_ASM1449057v1	Actinomycetota	Corynebacterium	0.611621203889443	0.3841074487601599	24.908679488269797
GCA_900104735.1_IMG_taxon_2636416176_annotated_assembly	Pseudomondota	Pseudomonas_E	0.5878380075396616	0.3948854976650432	35.00771131214549
GCA_000518785.1_ASM51878v1	Pseudomondota	Allorhizobium	0.6351499770249501	0.3915556825838095	31.8876745810295
GCA_934090585.1_ERR7745346_bin.172	Bacillota	CAG-302	0.2662881370543656	0.41730903446910905	56.0185652975552
GCA_014892575.1_ASM1489257v1	Actinomycetota	Nocardiopsis	0.7127354680151697	0.40044893220810773	40.22064947899696
GCA_013343215.1_ASM1334321v1	Pseudomondota	Acinetobacter	0.4281180402110192	0.3897145693720526	30.16255150161328
GCA_009733535.1_ASM973353v1	Bacteroidota	Sphingobacterium	0.36402119204175704	0.38955575519195135	30.013742614858415
GCA_944393245.1_BRZ_LB_bin18	Pseudomondota	Enterousia	0.4236107288526526	0.3677394939811144	9.571905860304184
GCA_016707165.1_ASM1670716v1	Pseudomondota	Nitrosomonas	0.489339232534632	0.3891656428012957	29.648207304814036
GCA_902498785.1_SPHINGO361_assembly	Pseudomondota	Sphingomonas	0.6646100516335155	0.3800605090086322	21.116696941088378
GCA_913050575.1_ERR318620_bin.21_MetaBAT_v2.12.1_MAG	Bacteroidota	TMED14	0.3594566709138135	0.38449691254852664	25.273607057969457
GCA_902497845.1_PS712	Pseudomondota	Pseudomonas_E	0.5917529029183185	0.3950554180015989	35.16692666749816
GCA_022484595.1_ASM2248459v1	Bacillota	Saccharofermentans	0.4668942707222832	0.3869394859938706	27.562298376256763
GCA_024498855.1_ASM2449885v1	Pseudomondota	Pectobacterium	0.5187525508831988	0.39171642543870183	32.03829063606361
GCA_000292795.1_PF_R124.01	Pseudomondota	Pseudomonas_E	0.6028559006774257	0.3924783226688836	32.75218834074394
GCA_018599245.1_ASM1859924v1	Pseudomondota	Aliiroseovarius	0.5611923761583397	0.37843532777430144	19.59390212452047
GCA_024346995.1_ASM2434699v1	Pseudomondota	Vibrio	0.43473469562518063	0.38504108273995796	25.783494527340622
GCA_009717525.1_ASM971752v1	Bacillota	Streptococcus	0.4162665944029249	0.40327836065300543	42.87182393186606
GCA_022698165.1_ASM2269816v1	Actinomycetota	Streptomyces	0.7101360972890248	0.39169141909912636	32.0148596958814
GCA_003945385.1_ASM394538v1	Actinomycetota	Pseudonocardia	0.7283408656739593	0.3974160745540577	37.37886185715206
GCA_003990645.1_ASM399064v1	Pseudomondota	Shimia	0.5890258830598055	0.3849616301822184	25.70904748073866
GCA_913058245.1_SRR3933279_bin.2_MetaBAT_v2.12.1_MAG	Pseudomondota	Cognaticolwellia	0.3820546811729601	0.38150431904637655	22.46954694645484
GCA_002813425.1_ASM281342v1	Bacteroidota	Cellulophaga	0.3200265327828543	0.37853601315928187	19.68824433024713
GCA_001642935.2_ASM164293v2	Bacillota	Fictibacillus	0.3967610587304378	0.4031206584238678	42.7240569431641
GCA_001484565.1_ASM148456v1	Actinomycetota	Streptomyces	0.7153132585008762	0.3925795169083421	32.84700734311656
GCA_002149015.1_ASM214901v1	Actinomycetota	Gordonia	0.6808352811703873	0.39043374027730027	30.836414639830366
GCA_902626725.1_AH_321_E06	Pseudomondota	Pelagibacter	0.2916790086288525	0.3823119013495986	23.226251564573886
GCA_019968805.1_ASM1996880v1	Pseudomondota	Enterobacter	0.5544541693934042	0.39325750334414195	33.482280633461016
GCA_902581455.1_AG_911_G14	Pseudomondota	CACNYO01	0.35328351366434535	0.3862148185127203	26.88328494641894
GCA_023667525.1_WA_IsoG_MSC1_012	Pseudomondota	Variovorax	0.6727397098608087	0.3841150028307042	24.915757652369848
GCA_001898805.1_ASM189880v1	Actinomycetota	Leifsonia	0.7079496000053646	0.39395375506096564	34.13466849212483
GCA_018623035.1_ASM1862303v1	Actinomycetota	Cellulomonas	0.741908828780936	0.39916350259552386	39.016201932005856
GCA_002022415.1_ASM202241v1	Pseudomondota	Bartonella	0.3778867971959505	0.38991810737033666	30.353266606005434
GCA_020866845.1_ASM2086684v1	Pseudomondota	Sphingomonas	0.6574595188452591	0.38656086457810596	27.207530109685308
GCA_011040435.1_ASM1104043v1	Pseudomondota	Pseudomonas_E	0.5743712459460263	0.3944469754817348	34.59681602638551
GCA_023712515.1_ASM2371251v1	Bacillota	Sutcliffiella_A	0.41052152247377033	0.41065812520688233	49.78666331884875
GCA_016704835.1_ASM1670483v1	Pseudomondota	Sphingopyxis	0.6344268801839429	0.37830024521480116	19.467329766268676
GCA_902787105.1_Rumen_uncultured_genome_RUG13239	Bacteroidota	Cryptobacteroides	0.5608142888937812	0.38720930998807257	27.81512345882402
GCA_020181615.1_ASM2018161v1	Actinomycetota	Mycobacterium	0.6798588341496341	0.37419203579085514	15.617937536031263
GCA_900142935.1_IMG_taxon_2703719235_annotated_assembly	Pseudomondota	Rhodovulum	0.6813087815903149	0.3965474079391649	36.5649212389975
GCA_003987475.1_ASM398747v1	Pseudomondota	Idiomarina	0.4925831739646531	0.3927766953000908	33.03176349618508
GCA_001768455.1_ASM176845v1	Bacteroidota	Bact-08	0.4080156255035888	0.3983600000440742	38.263320041297504
GCA_944349905.1_BRZ_QS_bin44	Bacillota	Caccovivens	0.288049226501571	0.39285920064532237	33.109071004667044
GCA_000014705.1_ASM1470v1	Pseudomondota	Shewanella	0.4158406870884248	0.37951919520457467	20.609485906686473
GCA_022229005.1_ASM2222900v1	Actinomycetota	Micromonospora	0.7109290663970489	0.3975088544591246	37.46579662819977
GCA_002167525.1_ASM216752v1	Bacteroidota	MS024-2A	0.31213343139976474	0.38432239144693453	25.110080785777654
GCA_013408175.1_ASM1340817v1	Actinomycetota	Actinopolyspora	0.6866750618069135	0.4073712715974702	46.706881486829616
GCA_001559015.1_ASM155901v1	Pseudomondota	Sphingopyxis	0.6618569002060535	0.3843269087959419	25.11431354179757
GCA_015999265.1_ASM1599926v1	Bacillota	Mobilitalea	0.3654350585688755	0.4108469434779711	49.96358603885892
GCA_009796785.1_ASM979678v1	Bacteroidota	Polaribacter	0.3045488667782327	0.381539414141641	22.502431050717632
GCA_003130055.1_ASM313005v1	Pseudomondota	Aggregatibacter	0.42642878029075065	0.39194016141789206	32.24793124856484
GCA_013249065.1_ASM1324906v1	Bacteroidota	Winogradskyella	0.3181587523510956	0.38474274600978453	25.503953011168107
GCA_002754475.1_ASM275447v1	Pseudomondota	Comamonas	0.5858584527992569	0.3771177587145569	18.359339915539806
GCA_019391655.1_ASM1939165v1	Bacteroidota	Mucilaginibacter	0.4235366349267389	0.37053205669075656	12.188537119238902
GCA_002933275.1_ASM293327v1	Pseudomondota	Marinobacter	0.5725103418024455	0.40205337967254334	41.72401675317309
GCA_015057035.1_ASM1505703v1	Bacillota	Agathobacter	0.39408743928981765	0.40588707351117687	45.316187879972745
GCA_017626355.1_ASM1762635v1	Bacteroidota	Cryptobacteroides	0.492356548917851	0.3894833545433324	29.945903207102447
GCA_900215475.1_IMG_taxon_2623620617_annotated_assembly	Pseudomondota	Halomonas	0.558280104053667	0.3992687437578568	39.11481290111186
GCA_934699055.1_ERR7738152_bin.166	Bacteroidota	Cryptobacteroides	0.48531923347354144	0.39207203631582865	32.371498027931466
GCA_934754505.1_ERR7738612_bin.30	Cyanobacteriota	RUG841	0.3437662682344233	0.38184933981976543	22.792831411120233
GCA_900445025.1_51670_G01	Actinomycetota	Pauljensenia	0.6486424931939281	0.3858178827647515	26.51135615057217
GCA_019423025.1_ASM1942302v1	Pseudomondota	Haemophilus_D	0.3936308158250288	0.3924585740018212	32.73368383970649
GCA_002407605.1_ASM240760v1	Pseudomondota	Marinobacter	0.5365382072027003	0.3996531328510649	39.474985481447845
GCA_024169165.1_ASM2416916v1	Actinomycetota	Curtobacterium	0.7136627781423415	0.388363077048824	28.896203194748068
GCA_016617495.1_ASM1661749v1	Pseudomondota	Azonexus	0.5852338649675257	0.3959720667796909	36.02582657257034
GCA_002379425.1_ASM237942v1	Bacteroidota	Prevotella	0.5212639936598795	0.38754014672571757	28.125117481997393
GCA_944326345.1_BRZ_MF_bin55	Bacteroidota	Coprenecus	0.5464501140117526	0.4032307190834718	42.82718378121308
GCA_004138175.2_ASM413817v2	Chloroflexota	Oscillochloris	0.652111822572801	0.4024260017624799	42.07316365144368
GCA_024347235.1_ASM2434723v1	Pseudomondota	Amphritea	0.5147996977355811	0.3884572111279287	28.98440682686919
GCA_021168455.1_ASM2116845v1	Pseudomondota	Pararhizobium	0.644750487584764	0.387389505585124	27.98396673326124
GCA_013276795.1_ASM1327679v1	Bacillota	Streptococcus	0.4006446262431664	0.4008263824926289	40.574320395593304
GCA_001347015.1_6938_6_7	Bacillota	Streptococcus	0.4000134508348794	0.3996677788438131	39.48870877665286
GCA_902635685.1_AG_915_K17	Pseudomondota	Pelagibacter	0.2942783576868249	0.3821098153425139	23.036896975935576
GCA_001677885.1_ASM167788v1	Pseudomondota	Janthinobacterium	0.6303654889356067	0.37982463636829783	20.895684277095086
GCA_002368455.1_ASM236845v1	Cyanobacteriota	Calothrix	0.390009804740103	0.40018273967435103	39.97122707486693
GCA_913057855.1_SRR6854294_bin.7_MetaBAT_v2.12.1_MAG	Pseudomondota	Marivita	0.587728616694876	0.3864101353775277	27.06629684874349
GCA_900766705.1_SRS475613_36	Cyanobacteriota	UMGS1585	0.3267878663501779	0.38134315070645286	22.31853221194632
GCA_002384345.1_ASM238434v1	Bacteroidota	Aequorivita	0.40877020816600135	0.38804730506502405	28.60032484592756
GCA_000023565.1_ASM2356v1	Pseudomondota	Dickeya	0.5451725374305079	0.39494550039942167	35.06393387425811
GCA_001294605.1_ASM129460v1	Actinomycetota	Pseudonocardia	0.7435483395761362	0.3935432965077351	33.75006882774778
GCA_003281445.1_ASM328144v1	Cyanobacteriota	Prochlorococcus_A	0.3120111484115095	0.3989820120764419	38.846145315626075
GCA_003814765.1_ASM381476v1	Actinomycetota	Streptomyces	0.7021791939913734	0.390583075237112	30.976341497173962
GCA_010500845.1_ASM1050084v1	Bacteroidota	Muricauda	0.4293088142342082	0.3888622042158689	29.363885350269186
GCA_003477935.1_ASM347793v1	Bacillota	Ventrimonas	0.46936003050607833	0.3969307137820869	36.92407881381541
GCA_900116445.1_IMG_taxon_2671180117_annotated_assembly	Pseudomondota	Paraburkholderia	0.6109309738320711	0.38475085506013573	25.511551191347166
GCA_944389525.1_BRZ_MA_bin39	Pseudomondota	Enterousia	0.4437413134120917	0.3706113146582812	12.262801834809466
GCA_003129485.1_ASM312948v1	Bacteroidota	Polaribacter	0.30088369859759523	0.3802601494802774	21.303760063019922
GCA_020052415.1_ASM2005241v1	Bacteroidota	JAADJA01	0.3942149727975335	0.387976802660161	28.534264092570822
GCA_019352875.1_ASM1935287v1	Bacteroidota	Pedobacter	0.4052898691776767	0.3846130176343177	25.382397523355678
GCA_014219065.1_ASM1421906v1	Pseudomondota	Halopseudomonas	0.6186006704362648	0.4033640171287469	42.95208404963586
GCA_014252315.1_ASM1425231v1	Bacteroidota	Blattabacterium	0.21577506893445084	0.4032576152937622	42.85238553025516
GCA_020883535.1_ASM2088353v1	Bacillota	Staphylococcus	0.3612678660048026	0.39788793589716226	37.820995935641065
GCA_001050135.1_ASM105013v1	Bacteroidota	Cyclobacterium	0.38310805511891954	0.3895461838706374	30.00477428678721
GCA_001753225.1_ASM175322v1	Pseudomondota	Comamonas	0.6633470526074126	0.38103084919866675	22.02590569915077
GCA_020520305.1_ASM2052030v1	Actinomycetota	Gordonia	0.6776375388762277	0.39184928445700107	32.162779536209996
GCA_002954715.1_ASM295471v1	Pseudomondota	Aliivibrio	0.3824958939029424	0.3789546237629585	20.080482465892146
GCA_003627755.1_ASM362775v1	Pseudomondota	Rhizobium	0.594336749747806	0.39033525123339824	30.744130405694136
GCA_944323855.1_BRZ_ME_bin56	Bacteroidota	Coprenecus	0.5394142397331989	0.40221650876700576	41.876868714684406
GCA_019492335.1_ASM1949233v1	Bacteroidota	Hymenobacter	0.6069179646653569	0.38040123303237205	21.43595535133261
GCA_024600715.1_ASM2460071v1	Actinomycetota	Streptomyces	0.7394104836400356	0.3902161798128565	30.632560484646547
GCA_000058485.1_ASM5848v1	Actinomycetota	Frankia	0.7282808837741169	0.38799055207003996	28.547147289627446
GCA_001718415.1_ASM171841v1	Pseudomondota	Burkholderia	0.6729859243471205	0.3821761724536274	23.099073589048885
GCA_001426265.1_Root1220	Pseudomondota	Rhizobium	0.5963508339365765	0.38862469363685787	29.14133793773584
GCA_000165735.1_ASM16573v1	Bacillota	Anaeroglobus	0.4543870024142193	0.3978784989315233	37.81215349883729
GCA_003132305.1_20120500_P26	Actinomycetota	RAAP-2	0.6087721730491175	0.4037636573954826	43.32654697956718
GCA_900101685.1_IMG_taxon_2651870117_annotated_assembly	Actinomycetota	Actinokineospora	0.7075154312871075	0.3960417224688022	36.09109395326766
GCA_005780185.1_ASM578018v1	Pseudomondota	Halomonas	0.6685678139586614	0.41577810594247033	54.584085268094725
GCA_016406305.1_ASM1640630v1	Pseudomondota	Shewanella	0.4702339490977504	0.3837319404057271	24.556828160166276
GCA_003751305.1_ASM375130v1	Pseudomondota	Stenotrophomonas	0.6655828158239285	0.38727999376398636	27.881354156855195
GCA_001895005.1_ASM189500v1	Actinomycetota	Rhodococcus	0.6389510212925049	0.3931943060461756	33.42306476526653
GCA_002455435.1_ASM245543v1	Pseudomondota	Accumulibacter	0.6418769456909481	0.39949718558481206	39.328862892968914
GCA_934085585.1_ERR7746030_bin.255	Bacillota	Onthocola_B	0.26046922321661453	0.41301760903403356	51.99749966488946
GCA_001293045.1_ASM129304v1	Pseudomondota	Paraburkholderia	0.6292325726006628	0.3842976793852666	25.086925583994798
GCA_010723305.1_ASM1072330v1	Actinomycetota	Mycobacterium	0.6565599012698815	0.38812039660715697	28.66881162090607
GCA_004151485.1_ASM415148v1	Pseudomondota	Allosphingosinicella	0.6677705266824172	0.4013028232102178	41.02074534797407
GCA_022488405.1_ASM2248840v1	Bacteroidota	Chryseobacterium	0.3547725841496819	0.3810909722002223	22.0822409516083
GCA_003626545.1_ASM362654v1	Actinomycetota	Micromonospora	0.7218590781108888	0.4019331543626762	41.61136563782759
GCA_000519245.1_ASM51924v1	Pseudomondota	Paraburkholderia	0.6233916684875893	0.3844222676051575	25.203664746032587
GCA_002208925.2_ASM220892v2	Bacteroidota	Chryseobacterium	0.3721298099715376	0.37979047259980026	20.863672826012817
GCA_014279615.1_ASM1427961v1	Cyanobacteriota	Parasynechococcus	0.6035919097781057	0.4015594718326703	41.26122510721211
GCA_014653135.1_ASM1465313v1	Pseudomondota	Halomonas	0.6262514166448786	0.407810477979545	47.11841786683368
GCA_021483115.1_ASM2148311v1	Actinomycetota	Arthrobacter_K	0.6355652339518022	0.38512593053784994	25.86299691396539
GCA_002009295.1_ASM200929v1	Pseudomondota	Komagataeibacter	0.6148864146779739	0.3812355043314974	22.217667558613073
GCA_009724685.1_ASM972468v1	Bacillota	Lysinibacillus	0.37152216855371123	0.4046603376829417	44.166736408916336
GCA_004348115.1_ASM434811v1	Pseudomondota	Stenotrophomonas	0.6715203051759246	0.38869004609343333	29.202573189547024
GCA_018241225.1_ASM1824122v1	Pseudomondota	Variovorax	0.664803667913274	0.3823820364902903	23.29196819140202
GCA_012841015.1_ASM1284101v1	Bacillota	UBA4923	0.47917683745028056	0.4122015184468917	51.23282278473749
GCA_025148965.1_ASM2514896v1	Bacillota	Intestinibacter	0.29072348482454496	0.40541815886720733	44.876814858573255
GCA_001623525.1_ASM162352v1	Pseudomondota	Pseudomonas_E	0.6053663353228991	0.39552514390148763	35.60705983569392
GCA_024733565.1_ASM2473356v1	Bacillota	Rossellomorea	0.4342035219652588	0.4087456939247745	47.99471520751371
GCA_003602235.1_ASM360223v1	Actinomycetota	Cryobacterium	0.6685398016598185	0.3891854076840146	29.666726999921707
GCA_000420365.1_ASM42036v1	Bacillota	Weissella	0.43055069881806435	0.3852647622429879	25.99308222167963
GCA_019187465.1_ASM1918746v1	Chloroflexota	UBA12294	0.5370033853009275	0.40135820413296047	41.07263727258396
GCA_019749805.1_ASM1974980v1	Actinomycetota	Mycobacterium	0.655792213438601	0.3893321711482503	29.804244365910563
GCA_008680475.1_ASM868047v1	Bacillota	Lachnospira	0.4156422960636339	0.39480254878852644	34.92998821484929
GCA_002161215.1_ASM216121v1	Bacillota	Flavonifractor	0.6169945258369371	0.4059976021651456	45.4197532287414
GCA_002947915.1_ASM294791v1	Pseudomondota	Pseudomonas_E	0.6183537213450124	0.39917792716118816	39.029717750033285
GCA_016626125.1_ASM1662612v1	Actinomycetota	Actinomyces	0.7163420205317157	0.3918392675372464	32.153393682399894
GCA_018860915.1_ASM1886091v1	Pseudomondota	Colwellia	0.36103393526891064	0.3817258798619563	22.677149430653003
GCA_018687595.1_ASM1868759v1	Pseudomondota	Polynucleobacter	0.4646547467644198	0.3837817816632905	24.60352941850323
GCA_001687665.2_ASM168766v2	Bacillota	Planococcus	0.40083890398396543	0.40515545827172705	44.630664400608225
GCA_004768545.1_ASM476854v1	Pseudomondota	Cupriavidus	0.6578201790321352	0.3870070599542139	27.62561517709844
GCA_000497525.2_ASM49752v2	Bacillota	Bacillus_A	0.3530855002431475	0.4069673176896043	46.328376675159234
GCA_011044475.1_ASM1104447v1	Pseudomondota	Pantoea	0.5354026390049255	0.38878158512636163	29.288345263400856
GCA_009664715.1_ASM966471v1	Actinomycetota	Mycobacterium	0.6750085328602445	0.3885751065043105	29.094874794538953
GCA_017993775.1_ASM1799377v1	Chloroflexota	JADJXA01	0.5644010368613858	0.3976284251048555	37.57783432324965
GCA_007833915.1_ASM783391v1	Actinomycetota	Micromonospora	0.7296090314455167	0.3952058985102442	35.30792690409879
GCA_013394065.1_ASM1339406v1	Actinomycetota	Streptomyces	0.7207981307532526	0.3901063444491931	30.52964474889393
GCA_012522855.1_ASM1252285v1	Bacteroidota	Cryptobacteroides	0.535406213342415	0.39269993023689975	32.95983463197507
GCA_025055285.1_ASM2505528v1	Bacteroidota	M3007	0.4968555406855209	0.4113996838771691	50.481503792907404
GCA_024970185.1_ASM2497018v1	Pseudomondota	Pseudomonas_E	0.5972367354808612	0.39238567446149836	32.66537697042395
GCA_021129215.1_ASM2112921v1	Actinomycetota	Agromyces	0.7114945450270054	0.39980085756112943	39.613403534778286
GCA_000177615.2_ASM17761v2	Actinomycetota	Frankia	0.7000396368537737	0.3940618495512457	34.23595302951719
GCA_012647205.1_ASM1264720v1	Pseudomondota	Pseudomonas_E	0.5959937668860215	0.3948035832127589	34.930957470355054
GCA_024347615.1_ASM2434761v1	Pseudomondota	Vibrio	0.44036493915667946	0.38568505173548057	26.386893476145303
GCA_009938205.1_ASM993820v1	Pseudomondota	Vibrio	0.4515602440640214	0.391006019519942	31.372640290185643
GCA_009834145.1_ASM983414v1	Actinomycetota	Streptomyces	0.7215447193033249	0.39268804111076994	32.948694520791435
GCA_910588145.1_MGBC164932	Bacillota	UBA1394	0.37553514696420753	0.3900577994218467	30.48415805827034
GCA_003150615.1_ASM315061v1	Bacteroidota	Merdimorpha	0.47934181597547937	0.38696195441423586	27.58335128613902
GCA_000148585.3_ASM14858v3	Bacillota	Streptococcus	0.40448760034737324	0.4017424380754719	41.43266447671715
GCA_023702235.1_ASM2370223v1	Bacillota	Neobacillus	0.37865011023733147	0.40412788965258023	43.66783260446766
GCA_002209185.2_ASM220918v2	Actinomycetota	Corynebacterium	0.5864909663892491	0.3858311441172037	26.5237820378199
GCA_902800415.1_Rumen_uncultured_genome_RUG14571	Bacteroidota	Prevotella	0.5155898422415712	0.38399320573659973	24.80163377519392
GCA_944363645.1_BRZ_LQ_bin29	Bacillota	UBA4636	0.36628883291351805	0.3926517026742118	32.91464540573645
GCA_007362955.1_ASM736295v1	Bacillota	Lysinibacillus	0.3760012873766683	0.40516651034545104	44.64102019368761
GCA_017554305.1_ASM1755430v1	Bacteroidota	Egerieousia	0.44877234021669454	0.38815250414489394	28.6988963837656
GCA_900103585.1_IMG_taxon_2615840541_annotated_assembly	Actinomycetota	Streptomyces	0.7053571453793375	0.39373750959701126	33.932046492399536
GCA_018555685.1_ASM1855568v1	Pseudomondota	Aminobacter	0.6258057755190717	0.3875506750311192	28.134982504158643
GCA_013141725.1_ASM1314172v1	Bacillota	Paenibacillus_E	0.4719954695631597	0.3922425715972057	32.53128958658175
GCA_024300645.1_ASM2430064v1	Pseudomondota	Glaciecola	0.4391844839565437	0.38591948771931633	26.606559992999394
GCA_017303895.1_ASM1730389v1	Bacteroidota	2-12-FULL-35-15	0.3732353695030574	0.37192233708954836	13.491229852906827
GCA_900103795.1_IMG_taxon_2636416078_annotated_assembly	Pseudomondota	Pseudomonas_E	0.5952047914137424	0.3922737231602974	32.56047860119867
GCA_014650915.1_ASM1465091v1	Actinomycetota	Streptomyces	0.7145198813041169	0.39467386871648086	34.809414987342564
GCA_004959765.1_ASM495976v1	Bacteroidota	Flavobacterium	0.3424641237802806	0.3833284571103239	24.17876431237346
GCA_020621865.1_ASM2062186v1	Pseudomondota	Azonexus	0.6214209975531089	0.3921237166451881	32.41992249654123
GCA_021347545.1_ASM2134754v1	Bacteroidota	Prevotella	0.4496112977634397	0.3793776790235525	20.47688524506873
GCA_014164785.1_ASM1416478v1	Pseudomondota	Pseudomonas_E	0.6325170208458034	0.4037501486725885	43.31388930621546
GCA_002875545.1_ASM287554v1	Pseudomondota	Enterovibrio	0.4777417327465545	0.3818844288449663	22.82570982773342
GCA_023921265.1_ASM2392126v1	Bacillota	Leuconostoc	0.36766821065311023	0.38388110301608636	24.69659352607289
GCA_018268085.1_ASM1826808v1	Bacteroidota	Ferruginibacter	0.4032461116364529	0.3685480089024846	10.329484341628074
GCA_016894265.1_ASM1689426v1	Actinomycetota	Corynebacterium	0.5982791150203955	0.38527396315525225	26.001703476471334
GCA_000384295.1_ASM38429v1	Actinomycetota	Amycolatopsis	0.7076591625200309	0.3937545865949119	33.948047639432446
GCA_944362545.1_BRZ_KC_bin76	Bacillota	Caccovivens	0.37208870883367146	0.3899694716752916	30.401394959748245
GCA_014201115.1_ASM1420111v1	Actinomycetota	Nocardiopsis	0.6983659216709712	0.4043755368944351	43.89987807008572
GCA_000220625.1_ASM22062v1	Bacteroidota	Capnocytophaga	0.36109428071646404	0.3901669012132455	30.58638643681104
GCA_003025495.1_ASM302549v1	Pseudomondota	Photobacterium	0.4509634629491444	0.3826485337229148	23.54167609837117
GCA_018736145.1_ASM1873614v1	Actinomycetota	Amycolatopsis	0.6978495336685289	0.39830379723353143	38.21065800781895
GCA_025146005.1_ASM2514600v1	Bacillota	Anaerostipes	0.4430112779358392	0.3979386272698152	37.86849375181686
