sample	aggregate-bitscore	aai-to-query	mean-sequence-to-query-ratio	proportion-query-genes-found	avg-syntenic-correlation	number-background-genes	number-gene-clusters	copy-counts	KEY-PROTEIN_AAC01711.1 - PID	KEY-PROTEIN_AAC01711.1 - SQR	KEY-PROTEIN_AAC01710.1 - PID	KEY-PROTEIN_AAC01710.1 - SQR	KEY-PROTEIN_AAC01714.1 - PID	KEY-PROTEIN_AAC01714.1 - SQR	KEY-PROTEIN_AAC01712.2 - PID	KEY-PROTEIN_AAC01712.2 - SQR	KEY-PROTEIN_AAC01713.1 - PID	KEY-PROTEIN_AAC01713.1 - SQR	AAS07760.1 - PID	AAS07760.1 - SQR	AAC01725.1 - PID	AAC01725.1 - SQR	AAG52989.1 - PID	AAG52989.1 - SQR	AAG52988.1 - PID	AAG52988.1 - SQR	AAS07743.1 - PID	AAS07743.1 - SQR	AAC01718.1 - PID	AAC01718.1 - SQR	AAC01730.1 - PID	AAC01730.1 - SQR	AAC01733.1 - PID	AAC01733.1 - SQR	AAC01733.1 - PID	AAC01733.1 - SQR	AAC01737.2 - PID	AAC01737.2 - SQR	AAS07748.1 - PID	AAS07748.1 - SQR	AAC01729.1 - PID	AAC01729.1 - SQR	AAS07758.1 - PID	AAS07758.1 - SQR	AAC01728.1 - PID	AAC01728.1 - SQR	AAG52990.1 - PID	AAG52990.1 - SQR	AAC01709.1 - PID	AAC01709.1 - SQR	AAS07746.1 - PID	AAS07746.1 - SQR	AAS07740.1 - PID	AAS07740.1 - SQR	AAS07747.1 - PID	AAS07747.1 - SQR	AAC01740.2 - PID	AAC01740.2 - SQR	AAC01720.1 - PID	AAC01720.1 - SQR	AAC01731.1 - PID	AAC01731.1 - SQR	AAS07754.1 - PID	AAS07754.1 - SQR	AAG52987.1 - PID	AAG52987.1 - SQR	KEY-PROTEIN_AAC01717.1 - PID	KEY-PROTEIN_AAC01717.1 - SQR	AAS07750.1 - PID	AAS07750.1 - SQR	AAS07744.1 - PID	AAS07744.1 - SQR	AAC01706.1 - PID	AAC01706.1 - SQR	AAC01706.1 - PID	AAC01706.1 - SQR	AAS07751.1 - PID	AAS07751.1 - SQR	AAC01734.1 - PID	AAC01734.1 - SQR	AAS07745.1 - PID	AAS07745.1 - SQR	AAC01735.3 - PID	AAC01735.3 - SQR	AAC01724.1 - PID	AAC01724.1 - SQR	AAC01739.2 - PID	AAC01739.2 - SQR	AAS07742.1 - PID	AAS07742.1 - SQR	AAC01738.1 - PID	AAC01738.1 - SQR	AAC01719.1 - PID	AAC01719.1 - SQR	AAC01715.1 - PID	AAC01715.1 - SQR	AAG52991.1 - PID	AAG52991.1 - SQR	AAC01707.1 - PID	AAC01707.1 - SQR	AAC01723.1 - PID	AAC01723.1 - SQR	AAS07741.1 - PID	AAS07741.1 - SQR	AAC01726.1 - PID	AAC01726.1 - SQR	AAC01722.2 - PID	AAC01722.2 - SQR	AAC01721.1 - PID	AAC01721.1 - SQR	AAS07757.1 - PID	AAS07757.1 - SQR	AAS07755.1 - PID	AAS07755.1 - SQR	AAS07755.1 - PID	AAS07755.1 - SQR	AAS07738.1 - PID	AAS07738.1 - SQR	AAS07749.1 - PID	AAS07749.1 - SQR	AAC01727.1 - PID	AAC01727.1 - SQR	AAS07762.1 - PID	AAS07762.1 - SQR	AAS07759.1 - PID	AAS07759.1 - SQR	AAS07739.1 - PID	AAS07739.1 - SQR	AAC01708.1 - PID	AAC01708.1 - SQR	AAS07753.1 - PID	AAS07753.1 - SQR	AAC01716.1 - PID	AAC01716.1 - SQR	AAS07761.1 - PID	AAS07761.1 - SQR
GCA_011765725.1_ASM1176572v1	21845.7	72.58125	0.9725029667277075	0.5	0.9741896470456659	5	1	1,1,2,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0	67.2	0.6648221343873518	74.5	0.15987328405491025	74.6	0.7037796659830061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.1	1.0598802395209581	78.9	1.0169133192389006	0.0	0.0	67.1	1.0136054421768708	86.7	1.0022988505747126	79.0	1.0416666666666667	79.0	1.0416666666666667	79.6	1.0023696682464456	0.0	0.0	0.0	0.0	63.6	1.0445544554455446	0.0	0.0	58.6	1.0272952853598014	82.1	1.005050505050505	0.0	0.0	0.0	0.0	0.0	0.0	73.6	1.0848329048843188	86.3	1.0025773195876289	64.9	0.916010498687664	79.6	1.0	0.0	0.0	80.0	1.0085470085470085	0.0	0.0	0.0	0.0	76.5	0.9619883040935673	76.5	0.9619883040935673	0.0	0.0	71.0	1.0303030303030303	0.0	0.0	0.0	0.0	0.0	0.0	71.1	1.0033003300330032	0.0	0.0	65.9	1.0110294117647058	55.8	1.0304182509505704	68.2	0.9961538461538462	72.1	0.9922779922779923	56.8	1.2509803921568627	0.0	0.0	0.0	0.0	0.0	0.0	54.4	1.327659574468085	83.9	0.9870689655172413	80.0	1.0695652173913044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.8834355828220859	0.0	0.0	0.0	0.0	62.0	0.8181818181818182	0.0	0.0	0.0	0.0	0.0	0.0
GCA_017969005.1_ASM1796900v1	3133.0	37.7	0.7449227959470562	0.09375	0.9905210127125559	6	1	1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	39.8	0.5377470355731225	31.9	0.10982048574445617	39.6	0.7201875183123352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.6	1.0462724935732648	0.0	0.0	0.0	0.0	0.0	0.0	37.1	0.7780898876404494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.2	1.2774193548387096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_023864325.1_ASM2386432v1	3407.4	35.17142857142857	0.7098245298851515	0.109375	0.9957626169628633	8	1	1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	36.3	0.3612648221343874	30.1	0.14910242872228088	44.5	0.6176384412540287	40.1	1.1979580260918887	30.3	0.7418981481481481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.2	1.0496277915632755	0.0	0.0	0.0	0.0	35.7	0.8512820512820513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_024348945.1_ASM2434894v1	5684.0	53.077777777777776	0.641640176672854	0.140625	0.9377736551217539	19	1	7,15,4,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	47.9	0.4013833992094862	51.2	0.2173178458289335	57.9	0.3041312628186346	0.0	0.0	62.9	0.4131944444444444	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.9767441860465116	0.0	0.0	0.0	0.0	68.2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.5	1.0334190231362468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.5	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_016907955.1_ASM1690795v1	7878.0	40.26	1.051771281014236	0.15625	0.9524956588058028	20	1	4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	48.3	1.8084980237154151	40.2	0.5482576557550158	41.3	0.5074714327571052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.2	1.0678642714570858	0.0	0.0	0.0	0.0	40.9	0.9138321995464853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.9801488833746899	0.0	0.0	0.0	0.0	0.0	0.0	29.9	1.8205128205128205	0.0	0.0	37.2	1.0411311053984575	34.5	0.9072164948453608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.1	0.9227799227799228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_001029515.1_ASM102951v1	8344.599999999999	49.0	0.9780724780161076	0.25	0.9926149676688848	15	3	3,4,2,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0	47.5	0.8707509881422925	25.0	0.4593453009503696	51.2	0.546147084676238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.5	1.0399201596806387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.7	1.0509259259259258	28.7	1.0509259259259258	37.6	0.9786729857819905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.9	1.3307692307692307	0.0	0.0	0.0	0.0	72.1	1.0	0.0	0.0	60.4	1.053072625698324	0.0	0.0	68.5	0.9886039886039886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.6	1.088235294117647	0.0	0.0	0.0	0.0	55.1	0.9806949806949807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	1.327659574468085	65.8	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.4	0.8834355828220859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_024582875.1_ASM2458287v1	3856.3	48.4875	0.5508547461624455	0.125	0.9994458920564439	13	1	6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	48.3	0.21739130434782608	62.1	0.13706441393875396	53.8	0.41341927922648697	44.0	0.606920022688599	34.1	0.11053240740740741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.4	1.0126262626262625	0.0	0.0	0.0	0.0	0.0	0.0	48.6	0.7969151670951157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.6	1.111969111969112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_022221585.1_ASM2222158v1	2011.7	33.3	0.7093036663496382	0.09375	0.9913927409685435	8	1	1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	34.6	0.366600790513834	27.6	0.22576557550158394	34.0	0.6120714913565778	0.0	0.0	0.0	0.0	0.0	0.0	29.3	1.0172413793103448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.9	0.9845559845559846	0.0	0.0	0.0	0.0	0.0	0.0	38.4	1.0495867768595042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_014650835.1_ASM1465083v1	2352.0	40.627272727272725	0.7695454398046311	0.171875	0.7523806202250181	12	1	0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0	0.0	0.0	25.8	0.08954593453009503	36.5	0.10196308233225901	30.7	0.23142370958593306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.9	0.9534883720930233	0.0	0.0	0.0	0.0	67.6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.7	1.0522565320665083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.8	0.9536082474226805	28.7	1.1574803149606299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.6	0.9626168224299065	45.6	0.9626168224299065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_900709225.1_PRJEB31649_4	4868.4	35.50666666666667	0.8996872130465464	0.234375	0.9974146299769783	11	2	1,4,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	37.0	0.3525691699604743	30.1	0.14910242872228088	44.5	0.6176384412540287	40.1	1.1979580260918887	30.3	0.7453703703703703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.3	0.909297052154195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.8	1.342042755344418	0.0	0.0	0.0	0.0	0.0	0.0	29.2	1.0496277915632755	0.0	0.0	32.5	1.1446700507614214	35.7	0.8512820512820513	32.8	0.9871794871794872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.9	1.0263157894736843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7	1.0914634146341464	0.0	0.0	0.0	0.0	0.0	0.0	47.6	1.0107913669064748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.1	1.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_010548365.1_ASM1054836v1	5783.3	50.7	0.8564222869007876	0.234375	0.9987333534398061	7	3	0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0.0	0.0	58.2	0.22090813093980993	41.3	0.6457661881043071	43.1	0.10947249007373795	0.0	0.0	0.0	0.0	33.7	1.0153256704980842	0.0	0.0	0.0	0.0	42.2	0.9569160997732427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.9358669833729216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.2	0.8807106598984772	68.2	0.8589743589743589	50.8	1.1307692307692307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.4	1.0292397660818713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.5	1.0609756097560976	0.0	0.0	0.0	0.0	0.0	0.0	70.9	0.9676258992805755	36.2	1.0330882352941178	0.0	0.0	0.0	0.0	47.9	0.9806949806949807	0.0	0.0	0.0	0.0	76.9	1.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_011421595.1_ASM1142159v1	4587.0	50.15	0.8402436753596614	0.1875	0.9997057693689831	0	2	1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	36.1	0.46482213438735176	0.0	0.0	30.0	0.2877234104893056	0.0	0.0	41.7	0.4207175925925926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.2	0.9886621315192744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.4	0.9168646080760094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.5	0.8756345177664975	65.3	0.8538461538461538	59.2	0.941025641025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.7	1.0058479532163742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.6	1.0914634146341464	0.0	0.0	0.0	0.0	0.0	0.0	69.3	1.10431654676259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.8	1.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_001318625.1_5505_8_4	4962.4	36.88666666666667	0.8882883867056909	0.234375	0.9980100884548293	12	5	1,4,2,1,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,3,1,3,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	36.3	0.3612648221343874	30.1	0.14910242872228088	44.5	0.6176384412540287	40.1	1.1979580260918887	30.3	0.7511574074074074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.3	0.909297052154195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.1	1.0403800475059382	0.0	0.0	0.0	0.0	0.0	0.0	29.2	1.0496277915632755	0.0	0.0	32.5	1.1446700507614214	35.7	0.8512820512820513	33.1	0.9692307692307692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.9	1.0263157894736843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.5	1.225609756097561	0.0	0.0	0.0	0.0	0.0	0.0	47.6	1.0107913669064748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.1	1.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_003116685.1_ASM311668v1	5212.0	49.07142857142857	0.6409521737420529	0.109375	0.9748814041937639	1	1	1,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	54.7	0.27687747035573124	46.5	0.3096092925026399	46.1	0.6079695282742456	0.0	0.0	69.0	0.24421296296296297	0.0	0.0	31.7	0.9501915708812261	51.8	1.0978043912175648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.7	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_017615015.1_ASM1761501v1	5505.8	54.733333333333334	3.530561225781203	0.140625	0.966284255152273	7	2	1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1	39.9	0.7027667984189724	50.9	0.24688489968321015	0.0	0.0	0.0	0.0	36.0	0.14872685185185186	77.1	0.9922879177377892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.4	0.9826302729528535	0.0	0.0	0.0	0.0	0.0	0.0	26.2	1.412820512820513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.5	0.9162303664921466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.6	1.0393700787401574	0.0	0.0	0.0	0.0	0.0	0.0	98.0	25.333333333333332
GCA_010119355.1_ASM1011935v1	11640.0	48.2	1.1340453389273344	0.109375	0.9743638981979803	5	1	1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	49.4	1.5474308300395256	44.1	1.2821541710665258	53.2	1.0618224435980077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.4	1.0049627791563276	0.0	0.0	45.4	1.0252525252525253	0.0	0.0	0.0	0.0	0.0	0.0	44.3	1.0282776349614395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.6	0.9884169884169884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
