DATASET_HEATMAP
SEPARATOR TAB
COLOR	#000000
GCA_900290415|CDS_619|2|50	-2.0
GCA_001557505|CDS_8076|81|229	20.94692155651658
GCA_001566295|CDS_12318|81|277	18.514278573518418
GCA_002572855|CDS_3097|249|361	14.536107011014092
GCA_001557505|CDS_258|44|203	21.54515513999149
GCA_000836295|CDS_1162|65|228	16.67162039656126
GCA_002778095|CDS_4832|4|97	10.982966660701218
GCA_002865625|CDS_15615|6|84	12.129596094720972
GCA_003385255|CDS_4069|179|229	8.872895201635192
GCA_003049485|CDS_3619|289|437	11.105683937315561
GCA_000442125|CDS_897|1|92	8.235077015350111
GCA_003049485|CDS_6048|3|113	9.213248577854438
GCA_003988795|CDS_10895|59|196	18.465973893943865
GCA_000963775|CDS_8956|184|343	15.737548910269568
GCA_900618795|CDS_6808|113|159	13.982966660701218
GCA_000385595|CDS_3954|62|166	18.0195421077239
GCA_000146915|CDS_5042|3|77	9.183758700008216
GCA_002368545|CDS_5731|203|353	7.987162775294827
GCA_000467715|CDS_12439|210|351	14.749579997691104
GCA_002865625|CDS_13860|44|124	18.395773946915526
GCA_900073065|CDS_7744|201|362	18.459670525209127
GCA_001557505|CDS_464|74|266	17.261219441515628
GCA_000354255|CDS_10422|3|132	22.838631997765024
GCA_001600455|CDS_7496|74|243	24.669586226650807
GCA_000467715|CDS_3841|13|161	11.528708288941061
GCA_003016335|CDS_5493|42|222	14.102922996790577
GCA_001692735|CDS_7943|160|273	11.208309350979881
GCA_900465125|CDS_7100|536|604	9.65955588515988
GCA_900536445|CDS_8887|88|246	13.844663962534936
GCA_000738655|CDS_1159|61|209	17.71896663275227
GCA_001692915|CDS_4006|5|91	15.793174123968148
GCA_900073065|CDS_18758|67|228	22.256490235271567
GCA_002105025|CDS_5093|194|359	13.91721462968355
GCA_002927785|CDS_1741|71|221	21.65955588515988
GCA_000812075|CDS_9852|55|213	24.663540266151468
GCA_001692735|CDS_6881|16|110	13.046723663332694
GCA_003868215|CDS_3054|51|216	16.359518563029578
GCA_000464535|CDS_8417|92|256	19.86646109162978
GCA_000836435|CDS_8418|76|242	21.31069114087638
GCA_001557505|CDS_4617|92|298	22.906578314837763
GCA_001599595|CDS_5129|67|270	20.89619627904404
GCA_001642045|CDS_13503|54|134	15.448550002027124
GCA_000836295|CDS_3842|84|232	16.55284196865778
GCA_001642045|CDS_13741|59|206	21.41228903498109
GCA_003313425|CDS_1395|169|355	15.716698771296448
GCA_000498615|CDS_6742|48|218	17.174573882232174
GCA_001642045|CDS_9626|44|206	20.050122295963124
GCA_001600455|CDS_9770|9|116	16.21183162885883
GCA_001642045|CDS_6752|214|402	14.557520230935548
GCA_000354255|CDS_10965|45|233	12.772113295386324
GCA_000464535|CDS_9095|181|295	11.97881070093006
GCA_000442125|CDS_5150|48|215	21.00436480540245
GCA_000442125|CDS_13|75|237	16.39254497678533
GCA_000442125|CDS_9810|51|215	20.453457336521865
GCA_001557505|CDS_7916|473|659	18.472370099128657
GCA_001956345|CDS_6703|91|255	18.11294562194904
GCA_003073855|CDS_3014|44|201	14.860120913598763
GCA_003016335|CDS_11571|52|203	16.661543506395393
GCA_001599595|CDS_2920|60|210	13.355561410532161
GCA_000354255|CDS_9072|51|203	16.649751981665837
GCA_004335205|CDS_8445|51|203	18.692503962086786
GCA_003313425|CDS_5660|51|203	17.52432881167557
GCA_900465125|CDS_5846|52|203	15.93554201077308
GCA_000498615|CDS_5409|53|202	15.563837352959242
GCA_001642045|CDS_8674|54|203	12.939302159646386
GCA_003264845|CDS_9443|77|229	18.422508200162774
GCA_003671545|CDS_427|51|203	17.52432881167557
GCA_003795315|CDS_6838|27|133	15.787812395596042
GCA_000516985|CDS_10516|49|198	15.525783735923744
GCA_001481775|CDS_5709|48|198	19.744727494896694
GCA_003988945|CDS_3571|49|209	16.85078088734462
GCA_900073065|CDS_11298|54|206	17.52432881167557
GCA_002162485|CDS_7017|51|211	14.110138278741811
GCA_002162545|CDS_8822|51|211	15.403402904373538
GCA_900073065|CDS_3264|43|201	14.99139982823808
GCA_004335205|CDS_7916|45|197	16.505845405981557
GCA_001599595|CDS_11756|47|203	16.603800652904262
GCA_004335205|CDS_3033|45|195	16.818156412055227
GCA_000442125|CDS_2928|45|205	20.20830935097988
GCA_003073855|CDS_7867|46|197	18.11975822410452
GCA_900536445|CDS_11344|4|137	14.555955204081922
GCA_002162485|CDS_4208|46|203	15.723538195826753
GCA_900536445|CDS_6360|2|88	11.431798275933003
GCA_002105025|CDS_9114|2|82	8.669586226650807
GCA_003313425|CDS_1158|55|204	20.493494967595126
GCA_000516985|CDS_9498|112|228	14.100179497572903
GCA_900073065|CDS_13820|45|150	15.26280735729526
GCA_001692735|CDS_8126|40|212	13.5654310959658
GCA_000467715|CDS_11254|41|159	14.675717544702307
GCA_001481775|CDS_7191|85|233	7.1944991418415984
GCA_900618795|CDS_3329|85|245	16.414539270491495
GCA_003988945|CDS_4195|41|186	14.271646217978772
GCA_000738655|CDS_6282|47|201	17.939302159646385
GCA_027600645|CDS_5500|43|178	6.251811972993798
GCA_000963775|CDS_12668|59|206	16.853871964321762
GCA_002081935|CDS_4222|64|211	19.048176964684085
GCA_002104985|CDS_14954|306|467	7.525783735923744
GCA_027604365|CDS_7376|310|471	7.525783735923744
GCA_003012165|CDS_204|349|424	-2.0
GCA_003073855|CDS_11804|1|79	-2.0
GCA_001692735|CDS_10191|94|165	6.195860567664648
GCA_002865625|CDS_1121|179|331	14.2335871528876
GCA_000467715|CDS_6178|335|490	5.387216143280264
GCA_002865625|CDS_15070|371|526	-2.0
GCA_000836295|CDS_6106|316|473	-2.0
GCA_001557505|CDS_1710|325|485	10.43297363384094
GCA_900073065|CDS_6558|388|482	5.605548319173783
GCA_900073065|CDS_15398|329|476	-2.0
GCA_000516985|CDS_15049|389|489	5.982966660701219
GCA_002927785|CDS_3889|313|393	-2.0
GCA_003016335|CDS_8715|128|210	-2.0
GCA_003184365|CDS_1352|376|462	-2.0
GCA_000836435|CDS_12325|330|433	8.223298816011589
GCA_000827215|CDS_32836|355|438	-2.0
GCA_000827335|CDS_13575|353|437	-2.0
GCA_000827215|CDS_28976|302|400	6.2034256667895695
GCA_000516985|CDS_1701|191|260	-2.0
GCA_003264845|CDS_9344|92|174	-2.0
GCA_003264845|CDS_216|132|214	4.785156151952301
GCA_003264845|CDS_3009|13|90	-2.0
GCA_002105025|CDS_9363|41|122	5.575118363368932
GCA_001956345|CDS_1800|56|111	6.66354026615147
GCA_025399195|CDS_1085|426|503	4.047691990337874
GCA_001557505|CDS_10608|351|495	4.978810700930062
GCA_001563115|CDS_14284|348|454	5.2958494831602
GCA_000467715|CDS_8189|304|417	-2.0
GCA_003574815|CDS_3475|313|427	4.688246138944246
GCA_000827215|CDS_4986|328|416	-2.0
GCA_000225545|CDS_8430|349|458	-2.0
GCA_004000055|CDS_7989|350|459	-2.0
GCA_002214945|CDS_9080|255|428	7.3251388592621876
GCA_027596135|CDS_4452|408|583	7.6968039425795105
GCA_027604605|CDS_10396|63|235	8.153044674980174
GCA_003264845|CDS_3633|294|335	-2.0
GCA_003988795|CDS_6908|1|76	6.086186147616283
GCA_000349385|CDS_3779|1|81	7.24184537803261
GCA_003184365|CDS_10264|283|373	-2.0
GCA_003574815|CDS_4935|356|444	6.086716098239581
GCA_000827215|CDS_20599|321|434	5.226945306635737
GCA_000464535|CDS_1843|331|428	-2.0
GCA_001692735|CDS_11212|338|430	7.216811308924742
GCA_001692735|CDS_7087|326|422	-2.0
GCA_001599595|CDS_10355|325|420	-2.0
GCA_003073855|CDS_6980|325|421	-2.0
GCA_000738655|CDS_5061|322|417	-2.0
GCA_001692915|CDS_1280|326|420	5.5638373529592435
GCA_001692915|CDS_14008|327|421	3.6798537138889453
GCA_000611775|CDS_2261|306|413	-2.0
GCA_003988795|CDS_7858|315|391	-2.0
GCA_900073065|CDS_19330|322|424	8.486782399932059
GCA_002989075|CDS_7237|400|483	-2.0
GCA_003988795|CDS_5398|19|122	6.215382707367124
GCA_900073065|CDS_16317|449|521	-2.0
GCA_001566295|CDS_1521|796|881	4.156144577376839
GCA_001600455|CDS_11963|177|323	4.88941028970075
GCA_000836435|CDS_4037|371|515	4.899629454882437
GCA_000349385|CDS_2765|60|167	5.943095148663527
GCA_000516985|CDS_7251|353|461	5.4698003017969175
GCA_000963775|CDS_14989|328|435	-2.0
GCA_002105025|CDS_9764|356|412	-2.0
GCA_002865625|CDS_13711|21|124	-2.0
GCA_001692915|CDS_9476|309|423	-2.0
GCA_000467715|CDS_8169|284|398	4.863279432843592
GCA_000226115|CDS_6861|328|435	4.033389013318065
GCA_003016335|CDS_6068|358|504	-2.0
GCA_000385595|CDS_4285|61|104	-2.0
GCA_000467715|CDS_6949|12|111	-2.0
GCA_001692915|CDS_2708|322|414	4.22112552799726
GCA_000732205|CDS_8530|312|441	6.3851027839668655
GCA_000151645|CDS_4921|214|294	6.15428198203334
GCA_003184365|CDS_10413|272|364	3.603800652904263
GCA_000349385|CDS_8568|256|333	-2.0
GCA_003184365|CDS_1503|321|405	-2.0
GCA_002927785|CDS_5809|318|402	-2.0
GCA_001956345|CDS_5713|322|406	-2.0
GCA_003184365|CDS_8914|335|423	-2.0
GCA_003012165|CDS_4565|344|430	6.26121944151563
GCA_002916505|CDS_2379|313|400	-2.0
GCA_001636725|CDS_2644|344|431	-2.0
GCA_003264845|CDS_6781|332|418	-2.0
GCA_003988815|CDS_2357|330|411	-2.0
GCA_003019875|CDS_3429|339|425	-2.0
GCA_900073065|CDS_7828|331|417	5.432973633840939
GCA_000442125|CDS_8869|345|426	6.974694134735229
GCA_900618795|CDS_7287|304|390	-2.0
GCA_002927785|CDS_9390|231|315	-2.0
GCA_000442125|CDS_7983|300|398	-2.0
GCA_900073065|CDS_154|362|443	7.812479279163537
GCA_000697705|CDS_8087|80|166	3.598599459218456
GCA_002307695|CDS_24012|412|493	-2.0
GCA_000836435|CDS_7740|333|416	8.364516253185087
GCA_002989075|CDS_370|353|439	7.405607449624573
GCA_000464535|CDS_1573|306|389	5.838631997765025
GCA_003264845|CDS_7518|319|466	7.104577453960591
GCA_000464535|CDS_7041|396|484	-2.0
GCA_000836295|CDS_88|1|64	-2.0
GCA_001563115|CDS_244|1|83	-2.0
GCA_001557505|CDS_3539|122|204	6.190440285364732
GCA_006535985|CDS_5791|24|167	5.305394801066431
GCA_000464535|CDS_6022|318|400	5.698970004336018
GCA_000442125|CDS_1760|320|430	-2.0
GCA_002105025|CDS_2463|1|71	-2.0
GCA_002989075|CDS_4834|320|405	-2.0
GCA_003016335|CDS_8716|319|403	6.377785977033704
GCA_000836435|CDS_12346|308|391	-2.0
GCA_001600455|CDS_9182|1|86	5.6736641390712474
GCA_003184365|CDS_7902|431|507	6.627087997029893
GCA_003184365|CDS_10333|198|273	-2.0
GCA_000611775|CDS_2116|328|405	-2.0
GCA_002989075|CDS_4136|464|499	-2.0
GCA_001895945|CDS_4180|412|488	5.795880017344075
GCA_002307695|CDS_21181|305|379	-2.0
GCA_003264845|CDS_6297|264|340	-2.0
GCA_002307695|CDS_17266|306|382	-2.0
GCA_002307695|CDS_17282|309|385	-2.0
GCA_002307695|CDS_17283|241|317	-2.0
GCA_000827335|CDS_8927|310|386	5.273272790973427
GCA_000697705|CDS_12122|561|638	5.2182446253475305
GCA_002994785|CDS_1935|302|377	4.17587416608345
GCA_003790465|CDS_9753|10|84	8.024568191490737
GCA_000836435|CDS_7344|340|470	-2.0
GCA_003264845|CDS_10283|102|258	7.3089185078770305
GCA_001642045|CDS_10082|338|419	4.8794260687941495
GCA_000442125|CDS_9156|354|439	-2.0
GCA_003385255|CDS_8950|173|256	5.974694134735229
GCA_002865625|CDS_15932|337|421	-2.0
GCA_900073065|CDS_19172|340|427	-2.0
GCA_001566295|CDS_8686|2|132	-2.0
GCA_002865625|CDS_11580|420|552	4.304518323509802
GCA_002865625|CDS_11582|412|483	-2.0
GCA_002865625|CDS_11579|398|492	-2.0
GCA_000385595|CDS_9249|55|130	4.314258261397736
GCA_001662655|CDS_10619|421|506	-2.0
GCA_027596195|CDS_8244|165|263	-2.0
GCA_027596945|CDS_11380|71|171	7.3487219860018556
GCA_003049485|CDS_1884|88|220	-2.0
GCA_001557505|CDS_7941|74|149	3.642065152999546
GCA_002081935|CDS_9467|126|203	4.404503778174425
GCA_003264845|CDS_10338|262|337	-2.0
GCA_002081935|CDS_8469|142|216	-2.0
GCA_002081935|CDS_2307|289|363	-2.0
GCA_027596945|CDS_8850|44|158	9.027797161620935
GCA_001481775|CDS_2665|64|161	9.099086932262331
GCA_000827215|CDS_6228|85|186	10.224753740259763
GCA_025526935|CDS_7886|175|272	-2.0
GCA_001895945|CDS_11269|73|175	-2.0
GCA_000524645|CDS_6602|70|165	9.591760034688148
GCA_000524645|CDS_7074|69|163	8.229884705212898
GCA_000697705|CDS_8908|244|353	7.472370099128661
GCA_000697705|CDS_8909|152|262	7.826813731587726
GCA_000697705|CDS_11962|50|143	9.030584087646018
GCA_003795315|CDS_3232|150|192	9.11633856484638
GCA_001683735|CDS_6667|34|85	9.097453220686008
GCA_000827215|CDS_22965|62|151	10.246416941107093
GCA_000313525|CDS_2009|58|151	10.91364016932525
GCA_000313525|CDS_4758|58|151	8.742321425130815
GCA_000697705|CDS_7744|70|173	6.399027104313251
GCA_000697705|CDS_13374|62|151	10.823908740944317
GCA_002307695|CDS_21309|62|151	8.823908740944319
GCA_001895945|CDS_1128|63|152	8.1444808443322
GCA_003264845|CDS_6374|115|207	8.55129368009492
GCA_002307695|CDS_14387|57|147	9.17134010346468
GCA_003675405|CDS_10961|78|199	8.285670240254767
GCA_003675405|CDS_13485|67|188	8.42712839779952
GCA_000766925|CDS_1065|58|147	7.508638306165727
GCA_000766925|CDS_8319|186|273	10.414539270491499
GCA_000827335|CDS_13570|47|138	10.649751981665837
GCA_000313525|CDS_6053|75|160	7.425968732272281
GCA_002307695|CDS_17281|67|160	9.318758762624412
GCA_000827215|CDS_23199|93|187	7.58838029403677
GCA_002307695|CDS_9447|280|374	8.872895201635192
GCA_000934395|CDS_2631|53|143	8.474955192963154
GCA_000697705|CDS_12789|95|184	8.939302159646386
GCA_002162545|CDS_4267|112|204	11.18775530319963
GCA_002307695|CDS_18139|112|199	10.123782159408357
GCA_000934395|CDS_5843|62|154	8.040481623027002
GCA_002794775|CDS_6168|170|258	7.0798766737092755
GCA_001895945|CDS_4250|47|138	5.737548910269569
GCA_002760635|CDS_7061|75|165	10.08196966321512
GCA_000697705|CDS_11351|360|450	7.829738284605042
GCA_002994785|CDS_6740|4|92	6.375717904164331
GCA_002307695|CDS_18088|153|245	6.621602099051862
GCA_002307695|CDS_17279|153|240	7.093126465277928
GCA_000697705|CDS_11379|110|198	7.950781977329818
GCA_000697705|CDS_11378|258|346	7.806875401645537
GCA_002994785|CDS_5609|59|148	8.365522729839267
GCA_003795315|CDS_3233|64|153	8.365522729839267
GCA_000934395|CDS_6228|64|151	8.364516253185087
GCA_000697705|CDS_8739|114|201	9.954677021213342
GCA_003675405|CDS_10694|125|212	11.113509274827518
GCA_000836435|CDS_6852|73|161	9.356547323513812
GCA_000827215|CDS_27105|59|148	8.96657624451305
GCA_002307695|CDS_4080|61|152	7.257274868695301
GCA_000697705|CDS_6909|121|216	5.327902142064282
GCA_000697705|CDS_11834|90|176	7.982966660701218
GCA_000697705|CDS_14422|128|215	8.913640169325252
GCA_000721755|CDS_4736|57|148	7.8153085691824
GCA_000697705|CDS_12610|118|215	9.38615817812393
GCA_002307695|CDS_22539|21|55	-2.0
GCA_000827215|CDS_8712|76|174	7.586700235918748
GCA_000827215|CDS_16141|52|133	-2.0
GCA_000827215|CDS_16146|90|189	8.132532512140948
GCA_000827215|CDS_24438|61|177	6.070581074285706
GCA_001481775|CDS_2885|84|188	6.204815410317575
GCA_001895945|CDS_1147|71|160	8.374687549038324
GCA_000697705|CDS_13518|60|154	6.744727494896693
GCA_003675405|CDS_11793|29|77	6.856985199745904
GCA_000349385|CDS_7418|321|410	5.075204004202088
GCA_000697705|CDS_11566|51|139	6.3251388592621876
GCA_003012165|CDS_1605|60|147	11.7281583934635
GCA_900290415|CDS_6665|71|160	8.505845405981557
GCA_003313425|CDS_5206|247|337	9.235077015350111
GCA_000697705|CDS_7972|176|214	8.531652669587842
GCA_003675405|CDS_3448|124|163	7.950781977329818
GCA_001660795|CDS_1893|62|166	7.515700160653212
GCA_000313525|CDS_7687|64|155	7.954677021213342
GCA_900465125|CDS_1824|30|213	11.673664139071247
GCA_000354255|CDS_7143|31|119	10.709965388637482
GCA_003012165|CDS_10133|31|212	9.25336580106242
GCA_003313425|CDS_5297|31|212	9.175223537524454
GCA_000963775|CDS_9885|31|211	9.591760034688148
GCA_001557505|CDS_5958|34|215	9.812479279163536
GCA_003988815|CDS_5010|34|213	11.086186147616283
GCA_900073065|CDS_3862|35|214	9.835647144215562
GCA_001599595|CDS_6346|33|212	9.397940008672037
GCA_000738655|CDS_9026|31|221	5.991399828238082
GCA_001600455|CDS_11562|29|210	11.235077015350111
GCA_000516985|CDS_3770|31|249	9.324221658325914
GCA_001481775|CDS_6624|39|218	11.97881070093006
GCA_000812075|CDS_4465|32|214	9.920818753952375
GCA_001557505|CDS_8594|391|489	7.910094888560602
GCA_002081935|CDS_231|29|221	5.7447274948966935
GCA_027604605|CDS_9349|33|120	9.806875401645538
GCA_000516985|CDS_10272|52|219	6.000434511774017
GCA_900073065|CDS_14162|62|158	7.752026733638193
GCA_025526935|CDS_11144|122|281	9.197226274708024
GCA_025526935|CDS_13804|65|223	5.4236586497942065
GCA_025765615|CDS_2065|1195|1278	7.453457336521868
GCA_027604625|CDS_1588|119|209	7.638272163982406
GCA_027604625|CDS_1593|122|336	8.057495893831918
GCA_027604085|CDS_4968|307|511	-2.0
GCA_027604105|CDS_7954|233|437	-2.0
GCA_027604165|CDS_6445|307|511	-2.0
GCA_027604745|CDS_5749|285|489	-2.0
GCA_027596195|CDS_7773|270|459	6.3169529617611495
GCA_027604365|CDS_8957|210|396	6.860120913598763
GCA_027596945|CDS_9493|63|200	8.98296666070122
GCA_027596945|CDS_10993|16|153	-2.0
GCA_025526935|CDS_13151|34|232	-2.0
GCA_027604725|CDS_9398|158|344	-2.0
GCA_027596075|CDS_7192|64|142	8.10292299679058
GCA_027600645|CDS_6457|54|167	4.195860567664649
GCA_027596075|CDS_12025|1|77	4.005243055412371
GCA_027596945|CDS_155|573|659	5.422508200162774
GCA_027596065|CDS_12159|111|304	-2.0
GCA_025765615|CDS_10720|102|330	-2.0
GCA_027603655|CDS_8160|62|258	-2.0
GCA_027604545|CDS_7480|62|273	-2.0
GCA_025201725|CDS_14471|56|254	-2.0
GCA_027596945|CDS_10160|66|264	-2.0
GCA_006535975|CDS_7522|56|252	-2.0
GCA_027604105|CDS_6459|56|252	-2.0
GCA_027604165|CDS_10102|56|252	-2.0
GCA_027604745|CDS_734|56|252	-2.0
GCA_025435555|CDS_11590|56|252	-2.0
GCA_006535975|CDS_6940|56|252	-2.0
GCA_027604105|CDS_1005|56|252	-2.0
GCA_027604165|CDS_2491|265|461	-2.0
GCA_027604085|CDS_4096|56|252	-2.0
GCA_025526935|CDS_15116|85|237	11.876148359032914
GCA_027596075|CDS_254|2|88	3.335358024443874
GCA_002214945|CDS_7103|117|283	8.18775530319963
GCA_027596135|CDS_5875|2|107	5.850780887344619
GCA_027596075|CDS_3936|13|155	6.197226274708024
GCA_027600645|CDS_3660|45|207	8.625251653989896
GCA_027604605|CDS_10069|70|202	11.196542884351585
GCA_027604725|CDS_8002|23|178	9.173277479831007
GCA_027596075|CDS_1456|76|240	6.3169529617611495
GCA_002214945|CDS_9504|2|113	-2.0
GCA_027596135|CDS_3463|91|209	5.245651664288981
GCA_027596945|CDS_6699|340|442	10.009661145212398
GCA_027596845|CDS_6688|238|420	12.536107011014092
GCA_027603655|CDS_4799|308|465	9.563837352959244
GCA_027604725|CDS_6332|308|465	9.701146923590294
GCA_027604545|CDS_4980|308|465	9.290730039024169
GCA_027600645|CDS_7240|52|140	12.209011524911183
GCA_027604605|CDS_9839|149|280	11.126098402135538
GCA_027596135|CDS_3248|394|556	7.804100347590766
GCA_002214945|CDS_163|436|599	9.136677139879543
GCA_027596075|CDS_878|123|285	7.910094888560602
GCA_027596945|CDS_4624|1215|1299	7.787812395596041
GCA_002104985|CDS_294|122|274	7.263603497723357
GCA_027604365|CDS_8185|124|276	8.1518108830086
GCA_027596075|CDS_8611|482|624	8.804100347590765
GCA_027596075|CDS_9369|124|216	9.44249279809434
GCA_027596135|CDS_7843|108|200	8.698970004336019
GCA_027596945|CDS_8850|598|692	12.853871964321762
GCA_027600645|CDS_2841|88|173	10.58335949266172
GCA_027596135|CDS_462|126|224	10.109578981199084
GCA_025765615|CDS_9694|2|51	9.987162775294827
GCA_027603655|CDS_2909|149|336	6.829738284605042
GCA_027604545|CDS_5646|149|336	6.829738284605042
GCA_027604725|CDS_9382|134|321	6.829738284605042
GCA_027600645|CDS_5420|89|243	7.995678626217357
GCA_002214945|CDS_4796|91|248	7.5406075122407685
GCA_027596075|CDS_5048|99|256	5.96657624451305
GCA_027603655|CDS_5727|1339|1425	10.869666231504993
GCA_027604545|CDS_1175|52|138	10.869666231504993
GCA_027604725|CDS_1646|52|138	10.869666231504993
GCA_027603655|CDS_8102|12|98	13.31069114087638
GCA_027604545|CDS_7625|366|452	13.009661145212396
GCA_027604725|CDS_8094|95|181	13.009661145212396
GCA_025399195|CDS_9889|48|125	10.562249437179611
GCA_000271625|CDS_8929|15|107	8.106793246940152
GCA_000271625|CDS_8924|74|219	9.494850021680092
GCA_000271625|CDS_8947|73|219	7.4461169733561245
GCA_000827335|CDS_10361|13|157	5.886056647693162
GCA_002938385|CDS_5834|118|262	8.057991946977685
GCA_002938385|CDS_5834|667|812	5.219682687859849
GCA_027604725|CDS_7688|42|184	11.055024091587951
GCA_027603655|CDS_959|42|184	10.769551078621724
GCA_027604545|CDS_8604|42|184	11.055024091587951
GCA_000827335|CDS_10371|12|101	5.536107011014092
GCA_027596075|CDS_3944|99|245	11.832682665251824
GCA_025765615|CDS_9786|108|252	12.137272471682024
GCA_025526935|CDS_11455|102|247	7.872895201635192
GCA_027600645|CDS_6351|72|217	9.614393726401687
GCA_027600645|CDS_2802|113|176	10.022733787572706
GCA_000271625|CDS_8923|73|231	4.987162775294828
GCA_000271625|CDS_8922|36|198	4.844663962534938
GCA_027596075|CDS_8632|68|239	12.158015195409886
GCA_027596075|CDS_6439|83|214	9.119758224104519
GCA_027596075|CDS_5045|56|177	7.227678293277079
GCA_025765595|CDS_8934|118|165	7.288192770958808
GCA_027596065|CDS_2556|238|286	-2.0
GCA_027596945|CDS_4103|1007|1123	7.742321425130815
GCA_027596945|CDS_2744|64|149	4.252588192113576
GCA_027604085|CDS_11077|129|213	-2.0
GCA_027604085|CDS_11117|217|301	-2.0
GCA_027604105|CDS_9703|665|749	-2.0
GCA_027604165|CDS_5736|677|761	-2.0
GCA_027604745|CDS_6230|212|296	3.1034737825104446
GCA_027604365|CDS_10756|285|376	-2.0
GCA_027596065|CDS_1534|9|68	4.96657624451305
GCA_002104985|CDS_11010|137|224	8.649751981665837
GCA_027603655|CDS_3367|119|187	6.206908399823419
GCA_027604545|CDS_9077|117|182	6.399027104313251
GCA_027604725|CDS_7147|77|143	6.235823867609669
GCA_027596075|CDS_5598|104|156	5.270025714300444
GCA_027596135|CDS_11110|267|397	7.159266765388193
GCA_027596075|CDS_4475|138|222	8.146910470148134
GCA_001662655|CDS_8700|46|187	7.016373712875465
GCA_000732205|CDS_5320|96|253	6.061980902523789
GCA_002865625|CDS_9448|78|233	6.605548319173783
GCA_001662655|CDS_9069|27|175	-2.0
GCA_001662655|CDS_566|27|112	6.503070351926784
GCA_002927785|CDS_3454|40|172	4.593459819566044
GCA_002105025|CDS_7173|22|79	18.63638802010785
GCA_027600645|CDS_5038|38|122	9.119758224104519
GCA_025526935|CDS_5489|254|397	12.860120913598761
GCA_027596945|CDS_7151|113|273	10.85387196432176
GCA_001574975|CDS_11683|257|398	11.742321425130815
GCA_027600645|CDS_5057|27|185	7.025488307262671
GCA_002214945|CDS_7163|456|583	10.335358024443874
GCA_027596945|CDS_155|23|181	8.79317412396815
GCA_025201725|CDS_4019|56|207	7.481486060122112
GCA_027596945|CDS_9909|60|223	-2.0
GCA_000968615|CDS_3846|101|261	12.6903698325741
GCA_001481775|CDS_2664|30|171	5.324221658325914
GCA_003675405|CDS_4779|30|172	6.267606240177031
GCA_000827215|CDS_31722|70|199	-2.0
GCA_003264845|CDS_4102|9|121	-2.0
GCA_025765615|CDS_6188|991|1118	-2.0
GCA_027600645|CDS_3080|39|163	-2.0
GCA_027596135|CDS_6335|51|180	-2.0
GCA_027604545|CDS_1854|23|153	5.459670525209126
GCA_027603655|CDS_1742|277|433	-2.0
GCA_027604545|CDS_7368|277|433	-2.0
GCA_027604725|CDS_5814|277|433	-2.0
GCA_027596195|CDS_345|17|174	-2.0
GCA_002104985|CDS_7525|213|361	-2.0
GCA_027596065|CDS_12019|607|774	-2.0
GCA_027603655|CDS_2444|29|181	-2.0
GCA_027596195|CDS_2944|40|183	7.13608262304214
GCA_027596945|CDS_10836|128|267	-2.0
GCA_027604105|CDS_6598|159|298	-2.0
GCA_027604165|CDS_10433|159|298	-2.0
GCA_027596195|CDS_2945|112|255	-2.0
GCA_027596065|CDS_12331|60|200	-2.0
GCA_027597005|CDS_2211|54|179	-2.0
GCA_027596075|CDS_8533|58|168	4.714442690992226
GCA_027604605|CDS_8778|56|163	3.931814138253838
GCA_025201725|CDS_5999|63|210	-2.0
GCA_025435555|CDS_6096|77|223	4.7495799976911055
GCA_027603655|CDS_2885|68|214	-2.0
GCA_027604725|CDS_9504|68|176	-2.0
GCA_002214945|CDS_6383|89|288	-2.0
GCA_027596945|CDS_10875|167|296	7.804100347590766
GCA_027604605|CDS_101|192|327	10.251037138743838
GCA_027604605|CDS_8662|127|272	8.761953896871203
GCA_027604605|CDS_7186|83|232	11.801342913045575
GCA_027604305|CDS_3436|14|146	6.5482135644757085
GCA_027600645|CDS_375|86|191	3.413412695328245
GCA_027596135|CDS_4612|2|154	3.6615435063953945
GCA_002938385|CDS_12477|512|616	9.286509456906057
GCA_027596945|CDS_5153|107|262	5.790484985457368
GCA_027603655|CDS_747|26|181	11.460923901207224
GCA_027604545|CDS_710|26|181	11.460923901207224
GCA_027604725|CDS_1062|26|181	11.460923901207224
GCA_027596945|CDS_1493|62|211	6.280668713016272
GCA_025765615|CDS_11952|71|208	3.7033348097384686
GCA_027604005|CDS_5627|582|732	4.8794260687941495
GCA_027596075|CDS_2092|289|432	5.519993057042849
GCA_027600645|CDS_3255|32|131	5.369572124974976
GCA_027604625|CDS_3082|48|198	8.167491087293763
GCA_027603655|CDS_4423|61|197	6.920818753952375
GCA_027604545|CDS_9299|61|197	6.920818753952375
GCA_027604725|CDS_9308|61|197	6.920818753952375
GCA_027596945|CDS_5644|141|292	4.804100347590765
GCA_027596075|CDS_8819|3|90	6.061980902523789
GCA_000766925|CDS_4073|116|281	7.742321425130815
GCA_002938385|CDS_14809|116|281	11.571865205971209
GCA_002865625|CDS_1217|53|98	7.554395796726401
GCA_001692735|CDS_3809|82|238	9.025488307262671
GCA_900073065|CDS_16058|43|206	7.261219441515631
GCA_000392275|CDS_60|8|120	7.100726812682396
GCA_001692735|CDS_9957|71|134	-2.0
GCA_027604605|CDS_7071|28|169	10.892790030352131
GCA_025526935|CDS_3385|71|231	7.821023052706829
GCA_027603655|CDS_6728|1508|1664	6.769551078621726
GCA_027604545|CDS_8090|1524|1680	6.501689446210398
